x1,x2,y
0.451,0.673,0
0.779,0.250,0
1.748,0.688,0
4.838,3.519,0
4.059,0.414,1
4.816,0.406,1
1.622,0.329,0
0.749,3.650,1
0.133,2.611,1
2.253,1.601,0
1.207,3.327,1
4.284,3.972,0
3.748,1.581,1
4.863,4.155,0
3.504,0.636,1
4.127,4.925,0
2.411,4.647,1
2.785,0.159,1
2.567,2.766,0
2.615,4.914,1
2.081,2.406,0
4.735,2.436,1
4.046,3.435,0
4.588,3.502,0
4.898,0.217,1
1.666,4.545,1
3.266,2.518,0
4.774,3.316,0
4.090,0.730,1
3.290,3.054,0
2.191,2.078,0
1.294,3.054,1
0.537,2.766,1
4.075,0.364,1
3.260,4.074,0
3.061,4.224,0
0.377,4.939,1
1.093,0.517,0
3.183,1.400,1
4.707,2.777,1
1.240,1.714,0
2.627,3.841,0
1.245,1.161,0
4.306,1.706,1
0.766,0.236,0
2.386,0.077,1
1.054,3.657,1
0.092,0.041,0
1.210,4.755,1
1.754,0.844,0
3.660,2.542,0
2.199,3.681,0
0.246,2.612,1
4.491,3.741,0
4.418,4.478,0
3.651,2.015,0
0.546,1.128,0
4.564,4.404,0
1.944,2.303,0
2.363,3.580,0
3.731,0.277,1
1.364,2.876,0
4.792,2.172,1
4.240,1.879,1
0.340,1.140,0
2.587,4.842,1
3.300,3.639,0
0.113,0.958,0
0.455,1.611,0
2.498,4.033,0
4.733,3.157,0
1.473,3.842,1
4.744,3.444,0
2.390,0.757,0
2.138,3.430,0
1.747,3.626,1
1.643,1.695,0
1.160,1.707,0
1.625,3.081,0
4.502,4.731,0
1.167,4.148,1
3.761,2.937,0
3.245,1.434,1
4.822,4.389,0
3.157,0.706,1
3.315,1.259,1
2.131,0.888,0
3.193,0.811,1
4.159,2.738,0
0.187,3.075,1
1.718,0.118,0
0.604,2.785,1
0.223,4.455,1
1.681,3.942,1
1.622,1.830,0
1.358,3.501,1
2.586,0.849,1
3.706,1.027,1
0.538,3.815,1
2.103,3.102,0
1.529,3.691,1
4.512,2.332,1
4.806,3.093,1
0.396,3.931,1
0.380,0.844,0
3.407,1.516,1
3.983,0.129,1
1.327,0.257,0
1.511,2.107,0
1.419,0.669,0
2.276,4.205,1
2.779,3.584,0
3.450,1.523,1
4.330,3.704,0
1.842,1.484,0
3.447,0.787,1
4.793,4.998,0
2.676,1.934,0
3.127,0.351,1
3.227,0.055,1
0.837,2.895,1
1.642,4.381,1
4.173,4.169,0
4.255,3.070,0
0.751,2.509,1
4.629,0.389,1
1.871,3.330,0
4.744,2.070,1
4.469,3.752,0
4.592,2.335,1
4.428,2.095,1
4.120,2.217,1
3.545,4.101,0
3.123,0.707,1
3.731,4.921,0
1.862,0.284,0
4.671,4.158,0
1.697,3.867,1
1.960,4.101,1
4.285,0.666,1
3.471,2.264,0
1.631,3.587,1
1.989,1.794,0
0.341,1.945,0
3.188,3.017,0
4.247,3.995,0
2.590,0.955,0
1.310,3.823,1
3.142,4.789,0
0.406,3.162,1
0.301,3.911,1
2.594,3.503,0
3.003,3.496,0
1.213,2.755,0
3.631,4.949,0
3.850,0.653,1
0.377,2.898,1
2.205,2.378,0
4.449,2.112,1
4.383,1.588,1
1.689,1.859,0
2.752,1.336,0
0.709,1.469,0
0.985,1.474,0
0.120,1.509,0
1.866,2.898,0
3.043,2.093,0
3.118,1.105,1
3.428,0.375,1
0.048,2.896,1
2.131,2.701,0
0.804,2.636,1
0.244,0.634,0
1.792,0.958,0
0.275,4.014,1
3.157,2.921,0
0.365,2.576,1
3.493,1.410,1
0.180,4.011,1
1.271,2.777,0
0.613,0.930,0
0.946,0.195,0
2.551,2.066,0
3.168,1.747,0
0.770,4.612,1
1.183,1.457,0
4.532,0.360,1
1.432,4.053,1
3.639,0.154,1
4.597,0.180,1
1.675,3.623,1
3.801,0.664,1
1.803,4.042,1
3.829,2.736,0
0.238,3.419,1
2.080,3.369,0
0.348,0.413,0
0.457,4.782,1
0.566,4.562,1
0.882,0.865,0
3.448,2.987,0
2.563,2.899,0
1.735,1.969,0
0.494,1.704,0
3.878,3.990,0
2.595,0.085,1
2.466,2.786,0
1.233,4.420,1
4.570,4.585,0
4.080,2.987,0
4.834,1.833,1
0.980,3.695,1
4.792,3.209,0
2.429,2.078,0
1.238,1.530,0
3.669,1.668,1
2.963,0.451,1
4.131,1.077,1
4.190,3.593,0
4.691,1.789,1
0.942,2.102,0
3.990,3.182,0
1.320,4.612,1
1.023,3.658,1
1.783,3.105,0
2.665,0.682,1
3.266,2.055,0
4.076,2.652,0
0.234,1.479,0
4.468,4.305,0
0.882,4.218,1
0.948,2.424,0
3.520,0.705,1
0.337,0.986,0
1.767,3.792,1
0.664,0.941,0
1.414,4.107,1
1.822,1.769,0
4.105,3.579,0
1.665,3.688,1
3.934,4.515,0
0.164,1.604,0
0.057,3.650,1
4.114,1.456,1
2.959,1.886,0
2.408,0.293,1
4.918,1.824,1
0.764,3.830,1
3.201,3.686,0
1.120,1.596,0
1.252,2.733,0
0.875,0.883,0
4.796,3.545,0
0.133,4.386,1
2.876,2.287,0
1.266,0.158,0
1.546,3.708,1
4.859,2.295,1
4.620,1.856,1
3.939,3.097,0
1.469,1.250,0
4.735,2.076,1
2.927,3.400,0
0.864,4.528,1
1.021,2.565,0
0.890,2.614,1
3.607,0.637,1
3.151,2.307,0
0.445,1.758,0
1.872,4.705,1
4.755,1.649,1
3.519,4.754,0
4.750,0.589,1
3.202,4.892,0
2.576,3.783,0
1.368,1.558,0
2.999,3.245,0
0.481,0.121,0
4.220,0.343,1
2.917,1.190,1
1.392,3.691,1
2.833,2.404,0
0.952,1.832,0
2.013,1.020,0
4.950,3.269,0
4.421,0.229,1
2.529,1.678,0
3.505,2.139,0
4.116,1.677,1
4.359,0.284,1
2.429,4.884,1
0.554,4.379,1
0.076,1.476,0
4.721,2.001,1
4.909,2.021,1
0.293,2.310,1
1.840,1.717,0
3.925,4.546,0
1.060,3.268,1
0.606,4.830,1
3.493,0.805,1
1.761,1.276,0
2.805,2.717,0
2.670,2.954,0
3.896,2.215,0
1.404,1.266,0
2.254,0.849,0
3.610,0.149,1
0.287,1.969,0
4.771,2.340,1
1.695,2.965,0
1.424,2.942,0
1.531,4.891,1
4.602,0.203,1
2.662,4.155,0
3.309,0.229,1
4.460,3.506,0
1.963,1.811,0
2.254,4.362,1
3.243,2.492,0
1.955,0.594,0
0.587,4.854,1
0.872,3.728,1
2.483,4.640,1
4.000,3.071,0
4.548,3.548,0
1.824,1.573,0
2.343,3.551,0
4.975,2.107,1
2.067,1.835,0
4.009,2.122,1
1.468,2.322,0
2.471,3.679,0
1.014,3.633,1
1.532,2.660,0
4.586,0.953,1
2.117,1.503,0
1.320,4.889,1
3.129,1.377,1
3.044,4.495,0
0.436,0.230,0
0.815,0.108,0
3.801,0.472,1
1.871,3.123,0
2.281,3.369,0
4.059,4.687,0
2.907,2.888,0
0.582,3.837,1
2.133,2.268,0
4.148,4.419,0
4.954,3.110,1
3.627,4.427,0
0.290,1.126,0
0.602,2.312,1
4.426,3.824,0
3.573,1.668,1
0.590,0.958,0
1.296,2.899,0
1.173,2.411,0
2.503,2.260,0
0.028,0.328,0
0.769,0.209,0
2.694,1.259,0
4.115,1.615,1
0.227,3.229,1
2.701,4.516,1
2.972,3.757,0
2.049,3.311,0
0.268,3.534,1
2.058,0.544,0
4.122,1.751,1
4.054,2.887,0
0.180,4.438,1
0.161,1.995,1
3.876,4.132,0
1.506,3.748,1
2.670,3.629,0
4.900,3.211,0
3.614,2.578,0
3.230,3.309,0
4.316,0.221,1
4.127,2.875,0
1.593,4.563,1
0.833,4.942,1
4.477,4.004,0
4.344,2.983,0
4.183,2.799,0
4.496,2.773,1
0.784,4.907,1
2.636,3.663,0
1.818,2.921,0
4.228,3.667,0
1.317,2.979,0
4.864,4.293,0
3.912,1.773,1
1.476,0.031,0
2.927,2.720,0
4.996,2.816,1
1.127,4.525,1
4.260,0.983,1
1.374,2.292,0
4.821,3.595,0
4.809,0.516,1
0.692,1.462,0
2.410,4.113,1
1.292,0.567,0
4.250,4.801,0
1.405,0.701,0
3.064,3.432,0
3.193,1.127,1
4.757,4.092,0
2.373,1.048,0
1.606,3.641,1
2.441,3.781,0
4.252,1.596,1
2.182,3.444,0
4.397,4.882,0
3.712,4.467,0
3.057,0.818,1
1.290,3.835,1
1.358,0.454,0
4.784,2.889,1
2.005,1.013,0
2.559,3.882,0
0.234,2.309,1
1.126,0.925,0
3.002,1.278,1
0.745,0.010,0
4.177,3.239,0
3.075,0.867,1
0.212,1.678,0
0.853,3.532,1
3.246,2.713,0
1.065,0.087,0
2.943,1.461,0
1.833,4.806,1
1.047,3.909,1
4.100,3.700,0
4.894,4.752,0
2.384,3.334,0
0.702,2.217,0
4.794,1.466,1
0.094,1.747,0
3.287,0.065,1
1.457,2.011,0
3.240,1.247,1
3.996,4.217,0
0.615,4.574,1
2.361,2.062,0
3.709,2.940,0
1.343,2.667,0
4.073,3.114,0
2.717,0.670,1
2.445,2.040,0
2.545,1.685,0
0.623,4.174,1
3.481,1.571,1
4.255,2.002,1
3.679,2.668,0
4.548,3.858,0
2.229,0.479,1
4.865,3.130,1
2.306,3.534,0
2.941,0.785,1
2.369,2.733,0
1.749,1.793,0
2.838,3.393,0
0.378,3.784,1
1.156,2.228,0
4.419,0.622,1
3.016,1.720,0
2.254,3.461,0
4.731,2.672,1
1.557,3.071,0
2.000,2.940,0
4.535,2.293,1
2.186,4.056,1
3.947,1.609,1
2.393,1.466,0
1.771,3.200,0
3.689,1.672,1
3.005,4.304,0
1.595,1.862,0
4.247,3.837,0
0.192,2.704,1
0.745,0.931,0
4.338,4.855,0
4.291,4.569,0
3.425,3.763,0
0.735,3.761,1
0.878,3.739,1
0.671,0.754,0
2.759,1.133,0
1.798,3.400,0
2.626,0.041,1
4.583,3.230,0
1.141,3.059,1
4.609,2.446,1
3.487,1.609,1
0.067,4.456,1
0.275,1.691,0
0.779,4.382,1
0.788,3.094,1
3.531,3.146,0
3.233,1.064,1
4.404,4.050,0
2.473,2.900,0
4.804,2.422,1
3.570,3.461,0
2.824,2.029,0
1.908,2.203,0
0.488,0.296,0
1.950,3.391,0
0.433,4.452,1
0.556,3.375,1
4.218,4.276,0
3.209,0.042,1
4.436,2.270,1
0.909,0.979,0
0.198,2.904,1
3.325,2.709,0
0.389,0.286,0
2.127,4.017,1
0.162,1.707,0
2.301,1.083,0
2.913,3.664,0
3.545,2.165,0
1.532,1.968,0
3.580,2.737,0
2.946,2.951,0
2.984,1.076,1
3.144,3.006,0
4.880,3.414,0
3.461,1.002,1
3.892,3.873,0
2.292,4.409,1
1.457,2.906,0
1.976,2.088,0
4.828,1.540,1
0.148,0.532,0
0.232,4.032,1
0.648,3.840,1
4.150,3.281,0
2.166,1.413,0
2.636,0.374,1
3.104,3.438,0
0.986,0.365,0
1.013,2.414,0
0.416,2.016,0
0.639,1.981,0
0.622,3.553,1
1.030,4.185,1
2.610,4.506,1
0.959,0.380,0
0.831,3.533,1
1.755,4.351,1
1.507,2.008,0
3.217,2.396,0
3.832,0.037,1
0.193,0.425,0
3.145,2.929,0
1.189,1.971,0
1.694,1.003,0
4.540,0.607,1
2.609,1.253,0
3.953,3.427,0
4.254,3.276,0
1.023,1.527,0
3.243,2.868,0
4.912,1.266,1
3.370,0.166,1
0.652,4.354,1
2.765,1.784,0
1.929,3.306,0
2.841,2.706,0
1.971,1.907,0
2.531,3.884,0
0.291,0.284,0
4.489,2.857,0
3.653,2.294,0
3.389,2.363,0
3.713,0.168,1
0.563,3.144,1
2.709,0.901,1
1.107,0.549,0
1.220,0.369,0
4.863,4.188,0
1.574,3.955,1
4.121,0.271,1
3.803,1.455,1
3.840,1.101,1
1.295,3.668,1
1.443,1.495,0
0.216,1.719,0
4.596,3.833,0
1.960,1.516,0
2.621,3.077,0
2.923,0.748,1
2.099,1.028,0
3.344,3.629,0
1.969,0.373,0
1.699,2.860,0
0.645,2.594,1
4.364,0.305,1
4.429,3.749,0
4.683,3.612,0
4.230,1.754,1
4.746,1.279,1
0.262,0.294,0
0.481,1.323,0
2.530,3.240,0
4.913,0.068,1
3.753,1.282,1
0.918,4.420,1
0.407,4.607,1
4.125,2.800,0
1.841,2.463,0
0.729,0.807,0
2.031,4.068,1
1.163,2.466,0
2.162,0.606,0
4.145,1.212,1
1.954,3.221,0
1.197,2.664,0
0.656,1.823,0
4.143,2.439,1
3.562,1.465,1
1.992,2.292,0
3.225,0.064,1
2.557,1.515,0
4.170,1.618,1
2.515,4.492,1
0.361,0.418,0
3.149,4.569,0
3.195,3.685,0
4.092,2.334,1
1.502,0.745,0
2.201,0.732,0
3.390,2.642,0
4.654,2.145,1
0.492,1.713,0
1.576,0.122,0
2.151,3.239,0
0.965,2.454,0
3.989,3.507,0
1.496,4.735,1
3.461,2.404,0
4.842,3.638,0
4.555,3.024,0
2.069,2.024,0
0.624,0.513,0
4.401,1.572,1
3.472,1.231,1
1.854,4.397,1
2.617,2.657,0
2.524,0.051,1
3.037,0.152,1
0.973,2.581,0
2.648,0.432,1
3.968,1.458,1
3.801,3.496,0
3.950,1.586,1
1.178,4.649,1
3.850,2.076,1
2.937,1.880,0
4.647,3.083,0
4.198,4.618,0
2.896,3.490,0
1.183,1.145,0
4.144,0.405,1
0.598,1.070,0
3.897,4.454,0
4.012,1.954,1
2.687,2.651,0
3.892,1.034,1
1.411,2.672,0
0.515,3.223,1
3.397,3.770,0
3.505,1.345,1
4.893,1.770,1
1.993,4.578,1
2.377,4.044,0
1.687,3.877,1
0.801,4.504,1
4.425,4.794,0
1.348,1.385,0
0.932,0.781,0
0.266,2.397,1
2.016,2.195,0
3.864,0.647,1
4.197,4.496,0
1.941,1.148,0
2.376,4.428,1
2.552,1.797,0
4.586,4.569,0
3.752,4.021,0
2.584,4.219,0
1.302,4.821,1
3.612,1.385,1
4.332,2.474,1
2.562,0.661,1
2.090,3.820,1
2.224,2.614,0
2.404,2.336,0
0.873,0.627,0
1.678,2.686,0
1.872,4.216,1
1.485,0.559,0
3.338,2.475,0
4.033,2.254,1
0.156,2.056,1
1.123,0.589,0
4.926,4.188,0
0.103,0.856,0
1.216,2.967,1
4.680,3.806,0
4.656,2.686,1
0.802,4.056,1
3.733,1.968,1
0.207,2.794,1
1.504,1.714,0
1.852,3.700,1
3.788,0.378,1
4.218,1.914,1
0.589,0.064,0
3.828,0.480,1
2.398,3.211,0
3.679,4.962,0
3.259,4.740,0
3.677,4.719,0
2.925,1.850,0
3.946,2.696,0
2.546,2.625,0
1.583,3.916,1
1.237,0.914,0
0.857,2.548,0
4.050,2.706,0
3.879,0.683,1
4.951,2.790,1
4.573,3.866,0
0.625,3.155,1
0.412,0.133,0
4.716,3.938,0
1.384,2.831,0
2.084,2.510,0
0.048,2.172,1
2.621,4.659,1
0.403,3.937,1
2.906,4.567,0
1.062,0.078,0
4.120,3.074,0
0.030,2.408,1
4.713,1.123,1
3.537,0.440,1
3.515,4.818,0
2.153,4.196,1
0.023,3.354,1
0.098,4.717,1
0.192,0.954,0
0.429,3.431,1
1.718,0.356,0
4.778,4.490,0
0.850,1.790,0
2.303,4.779,1
4.158,1.308,1
2.472,0.296,1
1.166,1.309,0
0.761,2.459,0
3.326,0.476,1
0.962,4.452,1
0.860,2.725,1
4.494,0.565,1
2.960,2.321,0
1.196,1.654,0
0.322,0.874,0
1.737,1.984,0
4.664,1.554,1
2.306,2.613,0
3.527,1.709,1
4.985,3.486,0
0.840,0.796,0
0.331,3.345,1
1.526,4.311,1
1.728,1.606,0
3.440,2.982,0
0.626,0.780,0
4.670,2.297,1
3.403,3.789,0
2.180,1.361,0
1.257,4.729,1
0.513,1.049,0
2.431,2.635,0
3.388,4.042,0
4.504,0.516,1
0.964,1.371,0
3.061,1.171,1
3.013,3.954,0
2.477,0.683,1
3.002,0.852,1
2.221,3.306,0
3.258,0.072,1
4.359,4.387,0
3.266,1.020,1
3.702,1.902,1
4.268,4.244,0
2.023,1.874,0
1.002,0.443,0
0.958,4.791,1
3.833,1.217,1
4.956,3.895,0
4.836,0.523,1
3.838,4.726,0
0.078,4.795,1
3.914,4.560,0
4.034,2.543,0
0.029,4.161,1
4.652,0.032,1
3.425,4.986,0
1.993,1.681,0
2.336,2.316,0
4.866,3.324,0
3.009,1.615,0
1.930,4.357,1
1.980,1.402,0
4.396,4.539,0
4.687,2.082,1
3.850,0.188,1
3.278,1.075,1
0.540,1.072,0
3.812,3.008,0
0.576,0.739,0
4.775,0.289,1
2.403,0.140,1
2.103,0.310,1
0.922,0.126,0
1.541,0.771,0
2.295,3.366,0
3.139,4.575,0
4.089,1.779,1
0.286,0.257,0
1.667,4.425,1
0.491,3.093,1
3.721,0.491,1
1.150,4.943,1
1.996,0.378,0
4.633,0.957,1
4.890,3.537,0
3.912,2.114,1
0.178,3.293,1
2.960,4.263,0
0.574,0.804,0
2.639,3.458,0
2.305,1.944,0
3.450,0.602,1
0.256,2.704,1
3.512,3.927,0
0.205,3.779,1
3.867,2.239,0
3.459,3.892,0
2.902,3.179,0
2.514,3.140,0
4.870,4.437,0
3.290,2.425,0
4.904,4.480,0
3.221,0.902,1
3.109,4.873,1
3.604,2.506,0
0.521,0.077,0
1.669,3.088,0
0.567,1.606,0
2.123,1.028,0
3.387,4.730,0
3.401,3.385,0
3.535,1.150,1
1.234,2.993,1
4.974,4.811,0
4.484,1.247,1
0.204,3.245,1
0.584,3.735,1
3.135,2.268,0
0.868,3.939,1
3.334,3.020,0
3.670,0.699,1
1.123,0.014,0
2.480,2.733,0
0.880,3.316,1
2.331,4.316,1
2.628,1.729,0
2.524,4.535,1
3.059,0.855,1
3.510,4.594,0
1.518,0.670,0
3.869,1.209,1
2.884,1.300,0
1.775,2.052,0
4.763,2.026,1
1.669,1.811,0
3.734,4.796,0
2.503,3.209,0
1.675,4.686,1
0.981,1.339,0
2.776,2.700,0
3.857,1.215,1
2.980,1.967,0
0.557,4.578,1
3.261,4.612,0
3.666,0.253,1
4.682,2.254,1
1.657,4.356,1
3.693,1.098,1
4.714,1.946,1
3.108,0.644,1
3.252,4.651,0
4.680,3.965,0
2.723,1.393,0
0.212,2.986,1
4.613,4.094,0
2.223,0.180,1
1.280,4.663,1
3.916,2.756,0
1.076,2.581,0
3.005,0.409,1
3.585,2.119,0
2.812,0.508,1
1.684,1.544,0
4.296,0.061,1
3.720,4.642,0
3.139,2.667,0
2.486,1.986,0
1.367,1.146,0
0.463,1.639,0
4.446,1.571,1
1.090,1.073,0
1.090,2.171,0
3.332,1.340,1
1.787,4.070,1
4.656,3.257,0
3.470,3.433,0
1.716,4.715,1
2.106,2.360,0
3.089,0.463,1
1.809,0.265,0
1.781,1.435,0
2.625,3.481,0
1.509,2.633,0
1.093,0.680,0
1.892,3.222,0
0.106,3.660,1
1.711,4.819,1
3.048,1.726,0
0.086,2.148,1
0.960,2.021,0
3.204,4.886,0
3.793,3.898,0
4.728,0.963,1
2.445,4.194,1
0.604,0.647,0
4.965,0.856,1
1.592,0.313,0
2.038,1.921,0
3.484,3.083,0
4.406,1.869,1
3.136,3.070,0
3.581,0.912,1
0.654,4.897,1
4.728,3.347,0
0.970,4.683,1
3.295,2.000,0
3.000,3.134,0
4.723,2.333,1
0.923,2.218,0
2.973,1.303,0
1.344,0.950,0
3.003,2.691,0
4.899,1.833,1
2.152,4.602,1
3.242,0.579,1
1.145,0.146,0
4.287,2.530,1
3.621,1.851,1
4.657,4.874,0
2.223,4.943,1
1.982,0.734,0
1.458,1.803,0
4.097,1.172,1
2.089,4.255,1
3.146,0.042,1
2.856,1.441,0
4.455,0.412,1
2.686,0.846,1
2.566,2.139,0
1.272,3.664,1
2.878,2.478,0
2.754,0.216,1
2.856,0.515,1
0.561,4.790,1
3.113,3.465,0
0.158,1.237,0
0.991,4.444,1
4.672,0.201,1
2.005,2.697,0
2.733,0.914,1
4.727,1.009,1
1.168,4.714,1
4.461,0.179,1
4.445,0.439,1
0.130,3.954,1
4.526,1.432,1
4.389,4.460,0
2.804,0.332,1
1.340,3.505,1
1.127,2.772,0
1.617,0.696,0
0.060,4.720,1
2.582,2.301,0
2.892,0.527,1
4.022,1.374,1
1.289,2.412,0
4.496,4.083,0
4.780,0.633,1
0.028,2.543,1
3.660,0.223,1
2.534,1.108,0
4.566,1.381,1
1.570,0.581,0
4.213,3.170,0
4.735,2.605,1
1.389,3.864,1
1.625,0.978,0
1.691,0.746,0
0.024,3.192,1
1.173,2.677,0
3.473,0.347,1
1.178,3.069,1
2.849,2.971,0
2.875,4.522,0
3.805,1.264,1
2.893,1.579,0
2.209,4.387,1
0.903,3.832,1
1.194,2.021,0
2.639,1.286,0
4.579,4.027,0
3.525,2.554,0
4.549,4.494,0
2.244,4.952,1
1.446,3.993,1
3.627,2.983,0
3.721,2.982,0
2.841,4.903,1
1.693,3.638,1
3.614,3.868,0
2.618,1.800,0
1.487,2.264,0
4.583,1.619,1
0.026,2.933,1
3.949,4.734,0
0.363,2.384,1
4.871,1.522,1
2.804,0.254,1
1.166,2.560,0
4.656,3.705,0
3.728,0.257,1
2.927,3.280,0
4.155,3.887,0
0.513,1.368,0
4.006,0.540,1
0.608,1.958,0
2.564,0.393,1
2.964,3.410,0
3.931,4.653,0
3.845,1.102,1
2.078,3.340,0
1.361,1.180,0
0.724,4.350,1
1.472,3.810,1
3.136,1.497,0
0.299,2.522,1
4.409,1.164,1
3.585,3.283,0
3.775,4.380,0
1.749,4.437,1
1.509,1.658,0
4.666,1.371,1
1.842,3.371,0
2.856,4.759,1
0.207,2.936,1
3.678,2.949,0
4.310,3.121,0
3.658,0.500,1
4.625,1.239,1
2.108,1.562,0
2.519,3.515,0
3.837,3.301,0
0.910,0.510,0
2.802,0.393,1
1.888,0.875,0
1.699,0.659,0
2.742,4.588,1
2.276,3.838,0
0.683,3.815,1
4.843,4.845,0
4.598,4.978,0
1.853,2.931,0
3.780,4.218,0
4.160,2.919,0
4.675,1.713,1
0.298,0.938,0
4.956,0.047,1
2.876,0.085,1
0.919,2.538,0
0.828,0.066,0
1.507,2.000,0
3.144,2.241,0
1.032,4.783,1
2.035,1.508,0
2.111,4.855,1
3.735,4.454,0
0.684,2.736,1
1.159,0.167,0
1.217,3.385,1
4.896,4.403,0
4.692,3.841,0
0.476,0.112,0
1.061,0.699,0
4.999,2.512,1
3.794,3.219,0
3.132,4.160,0
4.147,1.143,1
3.224,4.614,0
1.620,3.274,0
0.792,3.523,1
3.755,2.500,0
3.557,0.653,1
1.745,4.766,1
3.007,3.881,0
4.153,3.469,0
3.085,3.751,0
0.005,0.189,0
3.806,1.411,1
3.698,1.822,1
4.670,1.449,1
0.083,0.342,0
4.275,4.337,0
2.428,2.956,0
2.436,4.943,1
1.029,1.048,0
4.058,4.645,0
2.422,0.034,1
2.422,0.496,1
1.523,4.217,1
0.587,0.814,0
2.690,4.913,1
1.901,0.493,0
0.349,3.388,1
3.572,2.083,0
0.045,1.639,0
0.013,1.425,0
2.261,0.407,1
0.328,2.672,1
4.018,4.824,0
1.655,1.288,0
3.036,2.509,0
1.984,2.380,0
2.749,4.329,0
4.417,2.837,0
0.004,3.959,1
0.475,0.954,0
2.320,2.688,0
0.226,2.091,1
0.785,3.720,1
0.548,1.679,0
2.380,4.851,1
4.837,4.732,0
1.227,2.927,0
0.995,1.228,0
2.725,2.999,0
1.886,4.581,1
0.958,4.065,1
0.999,0.670,0
4.260,2.340,1
4.158,0.243,1
2.751,4.662,1
4.312,0.977,1
2.288,3.888,0
1.140,4.336,1
0.054,1.030,0
1.206,2.189,0
3.072,4.751,0
3.289,0.213,1
2.339,1.606,0
2.826,1.668,0
1.859,3.019,0
2.553,2.340,0
4.096,3.320,0
4.370,3.183,0
3.616,1.375,1
0.560,4.176,1
1.858,1.409,0
1.824,3.663,1
1.737,2.150,0
4.474,4.552,0
0.260,2.401,1
0.978,2.590,0
0.895,1.869,0
2.562,2.524,0
4.776,1.629,1
1.869,2.793,0
2.121,3.409,0
0.703,3.842,1
4.208,0.158,1
1.105,0.346,0
3.146,4.044,0
2.385,3.485,0
4.063,0.345,1
0.060,3.194,1
0.591,0.349,0
1.994,3.864,1
0.359,2.211,1
1.935,4.412,1
3.159,3.499,0
2.646,0.353,1
2.725,2.087,0
1.466,1.323,0
0.352,4.032,1
0.574,4.355,1
2.918,3.063,0
0.365,2.761,1
3.812,2.723,0
1.045,3.350,1
3.791,0.130,1
1.367,4.363,1
3.029,4.316,0
0.853,1.825,0
2.094,4.073,1
4.939,4.703,0
2.052,4.606,1
1.666,4.249,1
4.320,4.117,0
3.890,3.708,0
2.922,4.852,1
4.435,3.207,0
0.530,4.864,1
3.659,1.914,1
2.083,1.964,0
1.578,4.051,1
3.323,0.008,1
3.901,0.155,1
0.274,0.871,0
0.627,3.914,1
0.883,3.448,1
0.626,0.927,0
3.529,0.868,1
0.673,1.840,0
1.458,0.639,0
3.063,4.034,0
4.053,1.130,1
0.832,0.059,0
4.922,3.505,0
3.252,0.765,1
4.362,3.368,0
1.426,3.828,1
0.550,2.989,1
3.320,3.991,0
2.052,4.905,1
4.530,0.205,1
1.186,4.750,1
1.829,1.036,0
1.243,1.715,0
1.850,2.061,0
0.675,0.843,0
4.684,3.479,0
