x1,x2,y
1.755,1.490,0
3.155,0.266,1
1.554,4.096,1
1.618,2.685,1
3.821,3.440,0
3.184,1.222,1
0.093,4.306,1
1.249,1.554,0
3.222,1.430,1
0.306,2.103,1
1.412,0.249,1
4.763,2.032,1
2.375,1.005,1
1.671,0.149,1
1.785,4.650,1
0.634,1.994,1
4.067,4.667,1
0.752,2.841,1
0.425,0.927,1
4.070,0.220,1
3.063,2.174,1
4.566,4.363,0
2.416,1.207,1
3.024,1.956,1
3.539,4.460,1
3.760,2.402,1
1.865,0.694,1
4.956,1.928,1
4.053,4.149,0
2.042,1.431,1
0.664,4.282,1
3.886,4.964,1
2.128,1.592,1
4.444,0.980,1
4.374,0.564,1
3.617,4.930,1
2.362,1.102,1
2.089,1.602,0
2.789,2.585,0
1.192,2.071,1
0.962,4.313,1
0.106,1.052,1
1.339,3.173,1
0.738,2.964,1
4.902,1.154,1
4.908,4.286,1
2.830,3.446,1
2.735,3.737,1
0.891,2.249,1
2.796,2.631,0
4.691,2.208,1
2.618,3.975,1
0.123,0.382,0
3.949,0.059,1
4.881,1.997,1
1.205,2.630,1
1.769,3.668,1
4.749,2.831,1
0.056,4.938,1
4.074,1.929,1
3.690,0.677,1
1.870,3.687,1
4.824,0.872,1
4.992,2.618,1
2.781,1.254,1
1.963,0.772,1
0.149,3.415,1
0.815,1.479,1
2.271,1.468,1
2.320,0.119,1
1.754,4.191,1
1.770,2.984,1
3.119,4.110,1
0.568,2.718,1
1.009,0.695,0
0.358,1.666,1
3.650,3.039,1
1.937,1.749,0
1.585,0.421,1
4.004,1.785,1
4.474,0.608,1
4.816,0.722,1
2.828,2.133,1
4.042,1.077,1
3.080,2.970,0
0.641,0.494,0
2.610,3.272,1
3.497,4.712,1
3.089,0.579,1
3.422,2.062,1
1.308,4.473,1
0.648,3.318,1
2.967,1.170,1
3.855,0.412,1
0.541,0.532,0
4.241,3.062,1
3.987,1.543,1
2.308,4.361,1
4.390,2.982,1
4.045,0.992,1
2.356,3.957,1
0.940,0.240,1
3.738,0.793,1
2.146,4.793,1
2.295,4.967,1
4.522,0.489,1
0.063,4.072,1
1.387,0.541,1
3.409,4.597,1
0.004,0.465,0
3.810,3.792,0
4.341,0.855,1
3.306,3.227,0
1.501,4.097,1
2.007,4.003,1
3.666,1.481,1
3.518,4.564,1
4.681,3.629,1
0.035,2.846,1
4.554,2.698,1
2.476,2.050,0
3.883,2.876,1
1.309,0.033,1
4.020,4.091,0
0.702,3.628,1
3.669,0.098,1
3.767,3.753,0
3.450,3.996,1
0.371,1.406,1
3.503,1.912,1
1.380,4.762,1
0.863,0.176,1
4.091,2.551,1
0.990,2.723,1
0.152,4.581,1
3.607,3.152,0
0.934,4.528,1
2.210,1.629,1
3.368,0.955,1
4.936,2.405,1
2.523,4.894,1
2.743,3.703,1
0.936,4.417,1
2.021,4.586,1
0.165,1.370,1
4.923,4.805,0
2.353,4.977,1
2.633,2.622,0
4.150,1.771,1
2.511,1.628,1
2.727,2.423,0
0.910,0.030,1
2.705,0.121,1
0.966,0.216,1
3.463,2.653,1
0.491,2.933,1
1.139,4.374,1
4.073,3.351,1
4.067,3.590,0
1.062,0.108,1
1.756,1.253,1
3.065,3.660,1
0.437,1.487,1
3.499,3.409,0
2.856,0.209,1
3.643,0.071,1
0.230,1.716,1
1.909,1.634,0
4.818,4.341,0
3.999,4.063,0
2.717,1.686,1
2.849,1.631,1
0.683,3.717,1
3.305,0.247,1
0.574,2.681,1
4.146,2.787,1
2.641,4.546,1
2.976,3.134,0
3.302,2.045,1
4.989,3.588,1
4.121,4.156,0
0.052,1.160,1
2.261,1.720,1
2.538,4.904,1
1.211,3.984,1
3.731,3.584,0
4.930,2.604,1
0.893,3.490,1
2.830,2.056,1
1.616,2.018,0
1.877,4.808,1
1.987,4.621,1
2.608,1.078,1
3.841,3.672,0
2.669,1.807,1
2.513,4.565,1
4.378,1.610,1
3.005,2.323,1
1.152,4.029,1
4.713,3.266,1
1.257,3.111,1
4.713,4.212,1
4.239,0.856,1
0.815,2.315,1
3.186,1.106,1
4.463,0.144,1
0.788,1.854,1
3.974,0.578,1
4.295,4.136,0
0.823,1.045,0
1.062,0.708,0
1.905,2.787,1
0.853,3.951,1
3.666,3.853,0
3.528,3.829,0
2.315,3.477,1
3.691,0.199,1
3.561,2.334,1
1.964,0.807,1
2.022,3.074,1
2.341,0.462,1
2.327,4.120,1
2.453,3.308,1
2.394,3.997,1
4.748,3.555,1
0.788,4.164,1
0.884,2.529,1
2.976,3.702,1
1.655,2.632,1
2.885,1.206,1
1.460,0.162,1
2.030,4.043,1
0.134,0.246,0
3.042,2.021,1
3.839,4.088,0
4.447,0.462,1
4.656,3.291,1
1.272,4.128,1
3.244,1.867,1
3.741,4.259,1
3.155,1.874,1
2.591,3.893,1
1.986,0.164,1
1.941,2.180,0
0.651,0.365,0
4.515,4.004,1
1.602,3.516,1
3.950,3.016,1
4.769,4.993,0
0.368,3.625,1
0.166,1.507,1
4.364,4.131,0
2.642,3.507,1
0.851,3.571,1
1.085,0.386,1
3.667,4.239,1
1.512,4.156,1
1.939,0.930,1
1.874,2.813,1
0.800,3.801,1
4.244,0.470,1
1.255,2.750,1
1.191,0.634,1
2.882,2.763,0
2.764,2.513,0
1.155,4.991,1
2.313,0.776,1
1.016,3.353,1
3.348,4.486,1
2.400,4.124,1
2.473,3.101,1
2.718,4.780,1
2.786,3.559,1
1.129,1.456,0
1.386,2.400,1
2.940,3.145,0
1.226,2.412,1
0.059,4.596,1
2.042,1.143,1
4.917,0.588,1
0.501,4.357,1
3.632,1.345,1
3.920,4.402,0
2.631,3.940,1
3.296,2.959,0
2.242,2.802,1
4.118,1.387,1
1.782,4.850,1
1.303,4.784,1
0.279,2.625,1
2.242,4.878,1
1.042,3.577,1
2.906,0.211,1
2.781,1.929,1
2.885,4.418,1
3.840,1.996,1
4.585,4.743,0
4.621,4.548,0
0.694,1.366,1
0.847,3.826,1
0.523,3.522,1
2.829,4.852,1
4.366,0.126,1
0.308,3.690,1
0.597,1.871,1
3.901,0.621,1
3.089,1.634,1
0.438,4.111,1
2.443,4.117,1
3.310,0.730,1
3.157,3.008,0
4.930,2.011,1
1.281,1.037,0
2.347,1.857,0
0.795,2.054,1
2.623,3.355,1
1.078,0.247,1
2.216,4.095,1
4.675,0.413,1
4.883,1.121,1
4.131,3.021,1
3.320,0.975,1
4.544,1.663,1
2.840,4.439,1
4.169,2.365,1
3.596,3.487,0
3.805,3.803,0
1.744,2.393,1
0.814,2.072,1
1.423,0.226,1
2.705,1.435,1
0.616,3.745,1
2.647,4.020,1
0.048,2.001,1
3.820,1.747,1
0.561,1.489,1
0.313,0.586,0
2.918,4.370,1
0.607,0.018,1
0.000,1.900,1
0.655,3.578,1
1.506,3.237,1
0.586,2.394,1
4.935,0.983,1
4.775,0.306,1
4.096,1.024,1
3.341,3.294,0
3.777,0.353,1
2.601,2.127,0
3.232,0.605,1
1.515,4.100,1
4.498,1.200,1
3.191,4.240,1
2.555,2.585,0
0.551,1.451,1
0.694,1.660,1
4.858,3.207,1
1.709,2.758,1
3.045,0.514,1
3.522,4.084,1
1.423,3.820,1
4.340,3.971,0
0.717,3.979,1
0.031,3.999,1
1.902,0.864,1
3.703,1.173,1
3.147,1.438,1
4.617,1.543,1
1.934,1.662,0
0.879,0.550,0
0.922,2.916,1
1.548,3.862,1
3.140,1.760,1
3.429,4.309,1
2.302,0.063,1
2.722,4.436,1
0.009,3.013,1
1.433,0.443,1
0.756,3.474,1
4.008,1.992,1
2.686,3.481,1
2.133,0.072,1
0.984,2.249,1
4.916,1.668,1
1.573,2.612,1
0.135,4.509,1
2.679,0.794,1
4.728,1.084,1
4.462,0.742,1
2.667,0.381,1
0.289,1.736,1
2.629,3.782,1
3.562,4.452,1
1.669,4.297,1
4.966,3.241,1
0.649,0.436,0
0.193,1.472,1
2.773,4.241,1
4.443,1.992,1
4.832,2.186,1
3.116,0.226,1
0.563,1.947,1
4.294,2.276,1
4.274,3.324,1
1.731,4.363,1
2.452,0.854,1
4.593,2.005,1
0.312,1.348,1
0.014,3.916,1
4.003,0.713,1
0.587,1.204,1
2.455,4.583,1
1.364,1.170,0
0.847,4.241,1
0.336,2.151,1
4.553,2.307,1
1.432,1.918,0
4.505,4.609,0
2.657,3.636,1
4.264,0.312,1
3.844,4.439,1
3.138,3.704,1
0.650,4.230,1
3.398,4.806,1
3.705,3.036,1
0.227,1.673,1
2.819,0.344,1
2.609,1.231,1
4.026,4.335,0
2.689,4.913,1
4.172,2.264,1
0.025,1.200,1
1.358,0.653,1
2.360,2.251,0
2.751,1.677,1
1.622,0.298,1
0.246,0.225,0
2.841,1.623,1
0.986,4.029,1
0.888,2.146,1
1.330,2.233,1
4.173,1.884,1
2.603,0.209,1
0.723,2.593,1
2.563,3.020,0
3.774,3.547,0
3.755,1.438,1
3.843,3.913,0
1.864,4.786,1
4.870,2.981,1
4.399,3.917,0
4.226,4.523,0
3.649,1.875,1
1.665,4.883,1
1.790,4.696,1
0.113,4.045,1
4.169,4.703,1
2.893,4.703,1
3.174,1.978,1
4.260,4.640,0
2.629,2.249,0
1.950,4.471,1
4.877,4.591,0
1.884,1.349,1
1.694,2.380,1
1.008,4.135,1
0.874,4.667,1
3.733,2.262,1
4.806,2.731,1
2.041,2.401,0
4.458,0.606,1
4.528,1.740,1
4.905,0.311,1
3.605,0.726,1
1.828,3.384,1
0.201,0.474,0
3.729,0.844,1
3.579,2.174,1
2.394,4.154,1
1.003,2.823,1
0.748,2.590,1
1.235,4.990,1
3.127,4.770,1
3.480,0.871,1
1.948,0.468,1
1.389,0.667,1
3.309,3.075,0
2.617,4.664,1
2.964,0.425,1
4.187,1.059,1
1.561,2.409,1
4.198,3.439,1
0.401,2.861,1
0.565,3.592,1
0.658,3.673,1
1.785,3.244,1
0.443,1.630,1
0.726,2.865,1
2.889,2.205,1
4.002,0.336,1
1.548,2.696,1
4.266,1.861,1
1.063,1.268,0
3.221,2.348,1
3.522,0.396,1
2.675,1.776,1
3.131,4.204,1
0.130,3.589,1
3.501,2.988,1
4.617,2.623,1
2.111,3.923,1
0.797,3.371,1
3.517,0.184,1
4.629,2.859,1
2.800,1.108,1
2.214,0.566,1
1.267,4.439,1
2.784,2.916,0
3.722,4.599,1
2.023,0.284,1
1.447,3.610,1
2.783,0.038,1
1.333,1.512,0
0.709,4.394,1
4.874,2.363,1
1.087,1.489,0
1.666,2.466,1
1.108,4.122,1
1.508,4.279,1
2.110,4.943,1
1.436,1.704,0
4.770,3.362,1
2.265,2.600,0
4.312,3.563,1
2.931,2.380,1
1.180,4.891,1
2.868,4.741,1
2.436,1.040,1
2.648,4.322,1
3.497,2.939,1
2.796,4.179,1
4.085,2.805,1
2.696,3.152,0
2.595,1.781,1
4.106,2.238,1
1.896,2.988,1
4.172,4.267,0
0.295,0.022,0
3.358,0.203,1
2.246,3.894,1
3.019,3.107,0
1.739,4.838,1
1.487,2.669,1
3.824,2.755,1
3.266,3.311,0
3.842,4.811,1
0.311,1.067,1
0.528,2.824,1
0.938,3.807,1
4.448,4.781,0
0.715,0.523,0
1.753,3.352,1
0.256,0.361,0
3.934,3.517,0
1.956,4.457,1
3.301,3.325,0
2.727,4.586,1
1.347,1.103,0
0.021,0.707,1
3.566,1.378,1
3.995,2.153,1
3.287,0.024,1
0.169,2.590,1
2.579,1.808,1
4.741,0.420,1
1.895,0.784,1
3.367,2.848,1
3.968,0.989,1
0.079,2.016,1
4.152,4.764,1
0.400,1.449,1
4.446,0.137,1
2.807,2.108,1
4.749,4.002,1
2.907,3.886,1
2.853,4.302,1
1.589,3.000,1
1.444,4.016,1
1.040,2.427,1
3.859,4.757,1
3.267,2.256,1
1.520,4.240,1
2.628,1.365,1
0.374,1.765,1
0.664,0.747,0
0.699,3.207,1
3.202,0.849,1
0.267,0.809,1
4.840,2.391,1
0.107,2.771,1
0.380,3.953,1
1.012,0.316,1
1.266,0.588,1
4.575,1.031,1
2.173,3.135,1
1.559,3.487,1
3.554,1.812,1
3.208,4.238,1
4.265,2.455,1
1.470,0.945,1
1.185,0.401,1
4.920,1.563,1
1.357,3.801,1
0.034,2.966,1
4.695,0.978,1
3.957,4.145,0
4.351,3.050,1
1.443,4.634,1
3.037,2.263,1
2.645,0.064,1
1.859,0.509,1
3.195,2.521,1
0.250,0.292,0
0.334,2.494,1
1.013,0.130,1
1.504,0.697,1
2.481,3.593,1
0.205,4.753,1
3.864,2.941,1
3.604,4.601,1
0.963,4.904,1
4.925,2.752,1
2.317,0.670,1
2.704,4.207,1
1.895,2.193,0
4.524,4.238,0
3.178,1.880,1
0.994,3.714,1
1.940,2.987,1
0.736,3.216,1
4.411,0.045,1
1.300,2.884,1
2.557,1.230,1
3.546,1.645,1
1.743,0.369,1
1.229,0.854,0
4.476,1.588,1
0.655,2.874,1
3.750,1.483,1
0.148,2.529,1
3.338,4.144,1
2.353,3.844,1
0.058,2.798,1
2.018,4.202,1
2.595,2.469,0
2.401,4.062,1
2.582,1.263,1
0.587,3.064,1
2.944,2.148,1
3.071,3.898,1
1.137,2.545,1
2.204,3.713,1
2.969,2.219,1
2.968,2.003,1
2.974,4.756,1
1.171,0.307,1
2.531,2.417,0
4.414,0.750,1
2.756,1.833,1
0.191,4.294,1
4.242,4.397,0
1.608,4.209,1
1.432,1.727,0
4.117,2.155,1
4.713,3.086,1
4.558,3.665,1
2.674,2.809,0
0.932,3.862,1
4.260,1.602,1
4.165,2.118,1
1.897,4.797,1
1.628,4.108,1
2.590,3.868,1
4.276,4.313,0
3.157,2.886,0
2.627,2.011,1
1.031,2.306,1
3.341,3.886,1
0.193,2.940,1
2.333,1.881,0
2.409,4.491,1
3.276,4.687,1
1.487,3.688,1
1.473,4.982,1
4.491,4.708,0
2.926,4.544,1
4.617,1.874,1
0.666,2.637,1
4.374,1.460,1
3.956,4.064,0
4.839,3.475,1
2.646,1.314,1
1.768,4.028,1
3.727,2.590,1
1.072,3.007,1
0.917,2.160,1
2.035,3.835,1
0.734,4.412,1
1.269,0.059,1
1.914,4.086,1
0.428,0.677,0
0.500,1.024,1
3.207,1.992,1
4.581,4.080,1
4.498,3.075,1
0.025,4.557,1
2.896,3.487,1
2.431,4.565,1
2.225,2.489,0
3.515,0.681,1
0.681,4.375,1
0.407,0.589,0
0.327,4.105,1
0.389,1.413,1
2.174,0.118,1
4.063,1.310,1
1.264,4.273,1
1.427,0.909,1
2.177,4.399,1
2.474,1.161,1
4.192,0.248,1
2.494,0.240,1
2.895,3.003,0
1.112,0.032,1
1.290,2.993,1
4.968,0.722,1
3.742,3.986,0
2.096,1.900,0
4.315,1.720,1
4.735,0.439,1
2.856,4.194,1
1.602,4.077,1
3.607,0.711,1
4.825,0.992,1
2.839,2.389,0
4.922,2.727,1
3.289,4.800,1
0.597,3.478,1
1.125,4.715,1
4.897,2.011,1
2.119,1.660,0
3.793,0.954,1
3.207,0.120,1
3.627,3.526,0
0.562,2.463,1
0.264,4.812,1
0.810,1.374,1
2.797,3.339,1
4.085,3.554,1
0.046,0.946,1
1.955,0.100,1
1.401,2.208,1
2.640,3.544,1
0.841,2.908,1
4.344,4.308,0
2.795,4.990,1
4.221,2.438,1
0.673,4.254,1
2.150,0.288,1
0.079,2.079,1
3.629,0.583,1
3.090,2.168,1
3.307,2.720,1
4.196,2.601,1
2.853,1.268,1
3.911,3.541,0
3.496,2.291,1
3.351,2.613,1
1.126,3.521,1
0.746,3.370,1
3.390,1.527,1
4.722,3.826,1
0.634,3.472,1
3.649,3.926,0
2.786,1.342,1
0.030,4.601,1
2.907,4.906,1
3.934,4.657,1
2.215,2.676,0
4.915,2.893,1
4.914,4.296,1
0.288,0.830,1
0.495,3.461,1
4.555,3.152,1
4.987,4.017,1
1.679,3.383,1
2.407,1.398,1
2.697,0.769,1
0.724,4.023,1
2.782,2.128,1
3.927,1.308,1
4.879,0.194,1
2.360,2.370,0
3.112,1.813,1
1.090,3.651,1
1.738,1.840,0
1.915,4.138,1
3.174,1.237,1
1.302,2.770,1
1.149,4.691,1
4.497,0.838,1
4.336,4.388,0
0.455,1.105,1
0.044,2.555,1
1.814,1.304,1
1.265,2.416,1
0.441,1.778,1
3.141,2.508,1
4.217,0.884,1
0.654,3.709,1
0.867,1.769,1
1.129,3.159,1
4.664,2.354,1
2.357,0.538,1
4.983,4.747,0
0.835,1.216,0
4.247,1.333,1
3.549,1.206,1
0.461,0.425,0
4.120,2.304,1
0.516,0.927,0
2.124,0.069,1
2.652,1.054,1
4.737,4.972,0
2.910,3.908,1
1.488,4.284,1
4.973,2.681,1
4.532,4.970,0
3.302,4.003,1
4.266,4.764,0
1.737,0.562,1
0.091,0.801,1
2.239,4.793,1
0.900,3.001,1
0.324,3.923,1
2.935,2.722,0
2.567,4.333,1
0.859,0.814,0
3.655,4.206,1
4.013,1.636,1
1.326,3.823,1
2.943,2.639,0
0.360,1.241,1
3.994,0.578,1
1.853,0.751,1
2.942,3.861,1
1.823,1.934,0
2.569,4.110,1
1.320,3.562,1
3.850,1.897,1
2.414,3.963,1
0.631,2.094,1
2.702,0.336,1
2.368,2.123,0
1.539,4.767,1
3.620,0.819,1
1.656,0.947,1
4.579,0.517,1
4.156,2.534,1
2.555,2.766,0
1.064,4.979,1
4.671,2.962,1
4.118,2.086,1
3.098,3.147,0
1.323,2.118,1
3.197,3.338,0
0.101,0.799,1
4.415,2.473,1
2.291,0.344,1
1.307,1.157,0
2.108,2.897,1
2.213,4.445,1
3.956,0.309,1
1.542,4.085,1
1.741,4.087,1
4.573,2.821,1
1.818,4.855,1
1.972,2.831,1
2.076,1.706,0
0.799,2.981,1
2.631,1.940,1
4.935,4.686,0
4.830,4.508,0
4.311,2.851,1
0.367,4.898,1
0.703,1.975,1
0.427,0.214,0
0.266,2.185,1
0.585,2.888,1
2.528,1.081,1
0.872,3.376,1
3.309,3.460,0
3.939,4.311,0
2.821,4.323,1
4.321,2.016,1
2.247,3.650,1
0.015,0.881,1
2.204,3.640,1
0.496,3.552,1
0.364,3.297,1
1.044,3.425,1
1.855,4.059,1
0.072,1.077,1
3.030,4.760,1
1.102,0.530,1
4.644,1.992,1
4.646,2.436,1
2.786,2.126,1
4.668,2.887,1
0.142,2.641,1
3.654,3.861,0
4.374,2.632,1
2.805,3.671,1
1.242,4.369,1
4.846,3.830,1
4.362,4.228,0
4.324,1.254,1
4.295,0.148,1
0.450,3.882,1
0.428,2.719,1
1.315,1.890,1
4.110,2.907,1
4.790,4.555,0
0.144,1.183,1
1.096,1.096,0
0.487,4.524,1
4.308,1.167,1
3.394,4.057,1
0.495,0.835,0
0.611,3.539,1
0.530,3.302,1
3.575,0.476,1
1.943,3.594,1
2.954,4.971,1
4.418,1.058,1
0.509,1.753,1
2.548,4.849,1
1.966,1.013,1
0.917,3.363,1
1.866,2.938,1
1.013,0.641,0
0.326,3.276,1
1.249,0.424,1
0.906,3.842,1
1.320,2.618,1
3.186,0.926,1
0.809,3.224,1
2.470,0.529,1
1.547,4.819,1
0.303,4.685,1
1.025,1.034,0
2.733,1.304,1
3.674,4.524,1
1.833,0.898,1
0.426,2.468,1
1.396,3.514,1
1.362,3.613,1
3.776,0.450,1
4.447,3.223,1
0.363,4.892,1
2.557,4.966,1
0.041,3.074,1
4.481,3.066,1
3.791,4.551,1
2.017,3.542,1
1.121,4.013,1
0.795,3.368,1
2.767,0.178,1
2.946,0.986,1
3.523,1.177,1
2.291,0.351,1
1.231,1.194,0
1.632,0.569,1
2.376,4.836,1
3.856,3.561,0
1.214,1.676,0
3.457,4.528,1
4.775,3.465,1
2.703,3.394,1
2.828,0.297,1
4.902,2.886,1
1.101,4.484,1
4.342,2.055,1
3.589,4.054,0
1.299,2.441,1
4.206,2.632,1
3.305,0.866,1
1.475,3.380,1
3.966,0.070,1
1.252,4.728,1
1.361,4.857,1
1.370,1.759,0
3.645,4.458,1
0.796,2.319,1
2.392,2.946,1
0.379,1.521,1
0.848,2.757,1
0.767,0.322,0
2.769,4.214,1
3.025,0.462,1
4.850,1.230,1
0.211,3.696,1
0.728,1.684,1
4.076,3.005,1
1.353,3.887,1
2.858,2.073,1
4.294,4.926,1
4.197,4.620,0
4.137,3.056,1
4.019,1.214,1
3.316,0.784,1
3.556,3.029,1
0.880,1.059,0
2.261,3.597,1
4.984,1.231,1
1.779,1.693,0
1.160,4.234,1
0.930,3.557,1
1.404,0.342,1
3.451,3.877,0
0.628,3.582,1
4.909,3.633,1
4.236,4.880,1
4.714,0.396,1
3.826,0.043,1
4.198,1.664,1
0.630,4.728,1
4.707,2.434,1
3.521,1.951,1
0.884,1.098,0
2.608,2.110,0
1.175,3.947,1
3.355,3.820,0
2.959,3.383,0
2.187,3.507,1
3.339,4.879,1
1.382,1.768,0
2.362,0.917,1
0.209,2.558,1
0.888,0.582,0
4.517,3.328,1
0.802,2.873,1
2.321,2.087,0
1.967,0.916,1
0.627,2.229,1
4.525,1.855,1
3.419,4.386,1
4.998,2.708,1
2.663,2.246,0
4.867,2.953,1
0.294,4.250,1
1.354,0.946,0
2.520,4.440,1
2.422,0.526,1
2.497,3.003,1
3.440,3.232,0
3.054,1.806,1
1.998,1.050,1
3.489,0.732,1
1.882,3.767,1
2.593,1.204,1
4.208,2.156,1
2.931,4.755,1
3.198,4.465,1
2.321,2.283,0
3.917,3.673,0
3.798,0.926,1
3.022,3.848,1
2.132,1.781,0
3.811,0.890,1
2.418,2.018,0
3.347,4.498,1
2.676,1.972,1
0.904,2.951,1
0.544,4.097,1
4.652,2.015,1
2.142,0.549,1
4.801,0.146,1
1.304,4.066,1
4.773,1.160,1
2.362,4.034,1
2.888,4.186,1
1.898,0.730,1
4.480,0.489,1
1.325,3.784,1
0.273,3.212,1
2.231,2.441,0
3.834,2.867,1
1.501,0.698,1
1.554,3.229,1
3.888,1.864,1
2.475,3.922,1
3.400,4.231,1
0.415,0.042,0
2.228,1.909,0
4.422,4.528,0
1.890,0.445,1
3.973,2.888,1
3.004,4.752,1
1.153,3.570,1
2.280,3.363,1
2.836,4.333,1
1.800,4.474,1
2.794,1.523,1
0.202,4.406,1
1.784,1.183,1
4.779,2.230,1
0.501,3.123,1
0.926,4.416,1
3.195,3.208,0
3.650,0.820,1
3.546,2.959,1
2.533,0.658,1
4.069,0.138,1
4.832,0.017,1
4.960,2.433,1
0.704,4.418,1
3.706,0.317,1
2.008,1.392,1
4.125,1.690,1
1.924,1.293,1
3.918,1.686,1
4.409,0.394,1
3.163,2.751,0
0.994,1.994,1
2.683,1.825,1
4.492,2.595,1
4.125,2.527,1
3.515,2.513,1
3.965,4.513,1
2.583,1.038,1
0.559,2.014,1
3.469,1.188,1
1.025,3.709,1
1.016,4.345,1
2.332,2.782,0
1.855,2.579,1
4.617,4.105,1
0.720,3.122,1
4.257,1.219,1
0.065,4.172,1
0.803,0.319,0
4.790,0.335,1
4.437,0.155,1
4.634,0.342,1
4.023,2.033,1
3.688,0.456,1
0.846,2.123,1
0.579,0.852,0
3.097,4.051,1
1.838,2.901,1
