x1,x2,y
0.979,0.786,0
6.695,4.249,1
5.538,6.549,1
5.425,5.484,0
4.910,4.335,0
5.391,4.436,0
2.784,4.810,1
5.440,4.913,0
1.908,6.858,1
2.963,4.708,1
1.297,2.639,1
4.063,0.974,1
1.219,5.398,1
2.187,3.345,1
3.134,6.271,1
3.232,0.543,1
5.573,3.631,1
6.310,3.477,1
1.315,2.968,1
5.817,1.240,1
6.506,0.879,1
0.097,3.621,1
6.570,6.948,0
1.808,0.690,1
1.556,0.329,1
3.201,0.093,1
2.481,4.716,1
3.965,6.792,1
6.597,0.992,1
1.070,2.059,0
2.417,6.998,1
2.360,3.528,1
1.359,6.668,1
0.540,1.229,0
4.527,5.428,0
0.990,5.870,1
6.803,3.332,1
2.899,6.518,1
4.285,3.039,1
5.124,0.747,1
3.573,2.624,0
6.890,3.612,1
4.417,5.542,1
5.609,4.110,1
5.958,4.500,1
2.116,0.313,1
0.681,3.177,1
0.071,6.841,1
2.938,0.799,1
5.697,1.871,1
5.573,1.545,1
6.937,2.866,1
0.276,5.939,1
6.013,3.031,1
5.435,3.497,1
6.220,2.743,1
0.388,2.876,1
5.440,2.823,1
5.539,5.821,0
4.725,6.921,1
4.191,0.589,1
5.151,2.085,1
4.635,5.595,0
3.472,4.115,0
5.939,5.204,0
6.403,4.008,1
3.610,2.293,1
1.586,5.268,1
2.692,0.788,1
5.052,6.859,1
2.969,4.426,1
5.237,6.410,1
5.957,4.926,1
0.618,4.137,1
0.481,4.816,1
2.660,1.015,1
3.859,1.944,1
4.572,3.643,0
3.763,1.504,1
5.725,5.631,0
0.147,4.711,1
0.481,1.665,1
4.525,3.579,0
4.018,3.108,0
4.187,2.977,1
4.687,1.832,1
1.488,1.942,0
6.507,6.130,0
5.607,2.981,1
5.769,1.820,1
2.586,0.105,1
6.389,2.240,1
6.871,0.715,1
6.589,1.356,1
1.366,0.024,1
5.576,2.839,1
1.087,4.660,1
4.628,6.704,1
6.041,2.252,1
5.407,4.527,0
2.325,6.842,1
3.470,3.824,0
6.585,6.918,0
6.894,3.074,1
2.715,0.349,1
5.099,5.087,0
3.131,5.832,1
3.777,4.791,1
0.086,2.587,1
0.424,1.901,1
0.704,5.821,1
2.549,6.480,1
6.311,3.792,1
3.445,5.328,1
0.261,4.827,1
6.992,6.522,0
2.109,3.859,1
5.270,5.138,0
3.993,1.155,1
5.487,5.515,0
3.203,6.967,1
5.118,4.725,0
3.517,0.012,1
3.472,2.547,0
6.630,6.387,0
1.028,0.269,0
1.822,1.990,0
2.451,1.453,0
3.389,3.765,0
6.019,3.102,1
2.114,5.661,1
1.599,4.647,1
6.837,3.968,1
4.072,3.392,0
4.659,4.991,0
4.778,4.865,0
0.133,5.931,1
2.099,3.774,1
2.084,1.440,0
5.130,4.146,0
4.845,4.921,0
6.514,6.726,0
2.555,3.874,1
0.922,3.258,1
1.866,3.629,1
4.859,3.849,1
2.397,2.657,0
6.258,1.360,1
3.490,1.455,1
2.679,0.325,1
0.678,3.176,1
4.848,1.669,1
1.850,2.431,0
3.114,4.483,1
2.711,4.997,1
4.458,5.112,0
2.302,5.530,1
1.137,0.315,0
4.084,1.830,1
5.543,2.673,1
0.722,4.790,1
4.675,6.363,1
1.431,3.505,1
6.449,0.775,1
4.508,2.864,1
6.630,6.401,0
6.520,3.552,1
3.112,2.175,0
3.509,3.083,0
0.449,6.092,1
4.004,0.349,1
0.565,5.927,1
5.947,0.285,1
2.809,2.241,0
3.701,2.042,1
3.587,1.055,1
4.173,1.400,1
1.348,4.718,1
1.292,3.624,1
1.448,4.078,1
5.160,1.017,1
3.968,1.485,1
1.010,1.319,0
0.055,6.268,1
2.306,3.974,1
1.292,5.814,1
4.958,0.627,1
3.905,5.249,1
5.026,3.904,1
6.250,0.303,1
2.009,3.688,1
5.995,4.534,1
1.908,4.981,1
3.578,6.519,1
3.426,4.721,1
2.780,2.480,0
6.493,3.518,1
0.851,1.495,0
0.476,4.613,1
0.292,5.934,1
5.275,4.617,0
2.820,5.772,1
6.821,4.258,1
3.802,5.728,1
0.489,6.757,1
4.208,1.519,1
4.829,0.202,1
3.908,2.912,0
2.849,5.413,1
2.621,1.147,1
1.632,2.768,1
2.794,4.788,1
2.555,2.320,0
5.900,6.166,0
3.233,4.412,1
1.829,2.465,0
2.668,4.709,1
6.818,6.425,0
0.538,4.589,1
0.360,5.062,1
5.041,0.079,1
5.506,0.142,1
5.899,0.930,1
3.121,2.046,1
2.750,4.496,1
3.070,0.987,1
4.545,1.493,1
1.136,5.593,1
6.538,3.848,1
5.801,0.570,1
2.235,2.319,0
4.056,3.039,1
4.168,5.790,1
0.520,0.192,0
5.952,1.591,1
5.797,0.357,1
2.791,5.981,1
4.496,5.875,1
2.549,0.960,1
4.450,3.733,0
0.913,2.458,1
5.058,4.327,0
3.088,2.412,0
4.791,0.644,1
1.357,1.463,0
3.354,1.812,1
1.297,4.463,1
6.481,6.557,0
5.961,5.046,0
3.135,5.564,1
6.874,5.961,0
4.141,3.496,0
6.114,1.569,1
1.473,5.635,1
4.335,2.943,1
3.989,1.845,1
1.352,0.752,0
4.340,4.709,0
0.164,1.659,1
0.360,3.121,1
1.083,3.546,1
4.558,4.823,0
0.919,6.342,1
1.142,0.124,1
2.554,2.500,0
6.870,4.108,1
5.529,1.918,1
2.233,0.336,1
4.321,4.297,0
5.318,2.422,1
4.707,1.145,1
6.687,4.699,1
6.684,0.778,1
4.724,2.857,1
6.732,0.322,1
0.753,5.756,1
6.943,5.084,1
0.274,5.141,1
3.980,5.038,1
6.758,2.971,1
1.152,0.663,0
4.828,5.250,0
2.462,6.079,1
5.942,5.374,0
4.425,5.942,1
2.151,1.254,0
0.693,4.021,1
5.343,1.827,1
6.621,0.552,1
5.660,3.054,1
4.109,6.478,1
0.201,0.304,0
5.154,3.144,1
0.846,1.277,0
5.097,6.297,1
5.489,6.268,0
4.474,4.914,0
5.790,6.565,0
3.880,6.374,1
4.785,4.371,0
3.756,1.115,1
5.090,5.244,0
6.669,4.398,1
2.478,2.065,0
0.536,0.924,0
0.549,0.794,0
3.255,6.562,1
0.646,2.575,1
6.965,6.006,0
4.561,3.755,0
5.677,4.840,0
4.421,2.917,1
5.620,1.057,1
6.901,4.090,1
6.885,5.905,0
3.591,5.098,1
3.624,0.800,1
2.132,4.067,1
4.534,2.566,1
0.936,5.386,1
6.297,2.917,1
4.294,6.216,1
5.006,6.443,1
3.742,1.600,1
5.842,5.053,0
0.835,2.166,1
5.036,5.106,0
1.368,6.016,1
0.059,4.168,1
4.243,5.809,1
2.658,1.740,0
6.214,2.718,1
4.262,5.263,1
6.842,2.536,1
4.953,4.717,0
4.803,0.509,1
1.097,0.836,0
1.628,2.592,0
2.806,4.723,1
1.979,5.018,1
4.128,6.403,1
3.783,6.953,1
6.831,5.508,1
5.366,4.645,0
4.416,6.238,1
6.729,0.671,1
3.355,3.020,0
3.224,3.072,0
6.413,6.289,0
0.540,6.490,1
2.574,1.509,1
5.019,6.497,1
3.052,3.053,0
4.009,0.195,1
4.272,2.193,1
3.513,3.319,0
3.530,1.852,1
5.487,2.196,1
6.491,3.658,1
2.341,4.361,1
2.853,0.422,1
6.429,0.305,1
2.375,4.558,1
4.482,4.807,0
5.728,4.343,1
2.931,6.787,1
6.984,2.585,1
6.226,1.614,1
5.035,0.657,1
4.792,2.429,1
5.626,5.027,0
0.269,4.276,1
5.075,6.040,0
2.888,1.361,1
5.407,6.283,0
4.358,0.638,1
2.986,0.657,1
1.673,1.237,0
2.801,2.456,0
5.872,1.613,1
4.493,0.674,1
4.575,2.552,1
4.848,2.037,1
3.150,2.836,0
2.297,2.034,0
1.658,2.256,0
5.060,1.213,1
2.848,3.688,0
0.652,1.078,0
5.493,0.455,1
2.433,4.956,1
4.577,2.214,1
4.693,2.122,1
5.457,2.305,1
0.160,0.116,0
5.612,2.013,1
0.395,4.213,1
4.684,0.850,1
0.140,1.388,1
6.717,0.780,1
3.397,2.749,0
1.755,5.461,1
1.110,4.290,1
2.961,0.787,1
5.175,2.756,1
2.864,4.725,1
3.115,2.056,1
3.997,1.367,1
2.903,3.162,0
6.237,5.978,0
0.665,4.870,1
1.757,1.619,0
5.971,4.922,1
0.346,1.709,1
5.255,3.148,1
4.785,5.828,1
0.338,4.293,1
5.008,5.662,0
4.535,0.920,1
6.399,0.998,1
0.638,1.307,0
0.401,0.611,0
2.147,5.560,1
6.705,2.150,1
4.894,3.705,1
4.605,6.225,1
5.753,1.752,1
2.399,5.934,1
2.243,3.304,1
0.641,6.034,1
4.969,5.823,0
1.636,3.437,1
4.513,3.412,1
6.758,3.946,1
2.134,1.441,0
4.561,1.187,1
1.480,0.919,0
0.913,1.252,0
2.528,3.687,1
5.200,6.928,1
2.572,6.459,1
0.227,3.683,1
4.674,4.469,0
6.640,1.503,1
4.580,2.290,1
6.531,5.118,1
4.280,1.564,1
4.316,0.252,1
6.694,5.347,1
3.700,6.250,1
6.526,0.897,1
2.844,5.526,1
2.927,3.644,0
1.111,5.849,1
4.962,5.347,0
6.169,2.692,1
0.581,0.819,0
0.377,6.800,1
6.796,5.728,1
3.000,3.310,0
0.702,2.162,1
0.997,1.589,0
6.051,6.246,0
0.781,2.202,1
2.609,0.599,1
1.975,4.557,1
6.402,0.890,1
5.218,5.800,0
0.542,6.604,1
0.089,4.848,1
5.110,0.217,1
0.087,5.346,1
0.192,4.283,1
3.367,2.325,1
6.577,1.696,1
2.748,0.328,1
5.263,4.489,0
1.916,6.425,1
3.362,2.934,0
4.498,1.947,1
2.567,6.006,1
0.882,6.527,1
3.483,2.507,0
0.096,5.518,1
0.904,5.034,1
5.095,3.980,1
6.655,2.504,1
3.905,0.427,1
3.363,6.756,1
4.577,5.820,1
0.616,2.793,1
6.941,2.857,1
4.648,1.345,1
1.472,4.998,1
3.768,3.070,0
6.128,6.350,0
5.860,1.410,1
5.352,4.367,0
2.061,0.485,1
2.581,2.656,0
5.198,0.576,1
5.794,5.258,0
6.993,5.552,1
1.757,6.358,1
5.046,0.389,1
2.135,0.767,1
0.944,5.930,1
1.896,3.491,1
4.978,3.375,1
2.377,0.505,1
2.051,5.700,1
1.297,0.992,0
1.021,1.930,0
2.912,4.832,1
2.303,0.122,1
1.752,3.890,1
0.710,0.525,0
5.808,6.588,0
1.335,6.019,1
1.893,5.893,1
2.877,2.312,0
0.689,6.233,1
5.225,6.225,0
6.602,0.380,1
5.593,1.994,1
3.949,2.458,1
4.958,5.776,0
0.559,4.576,1
1.690,1.110,0
1.758,3.875,1
6.246,6.494,0
2.309,0.514,1
2.718,0.080,1
0.511,0.828,0
6.242,5.080,1
0.165,1.747,1
6.584,4.522,1
3.666,2.576,1
2.466,2.346,0
6.401,6.446,0
6.024,1.306,1
4.020,1.527,1
1.198,6.651,1
0.881,4.225,1
3.111,5.368,1
2.759,4.747,1
2.936,0.844,1
2.896,2.504,0
4.514,5.871,1
6.128,4.321,1
0.882,6.143,1
3.165,1.545,1
3.280,2.631,0
4.598,5.477,0
5.039,3.573,1
1.489,2.782,1
2.869,2.043,0
3.762,5.630,1
6.622,1.484,1
2.591,3.855,1
1.028,1.206,0
0.257,1.014,0
1.915,5.884,1
3.485,2.494,0
2.957,5.255,1
2.635,4.908,1
0.370,1.305,0
4.910,5.418,0
1.878,4.873,1
5.185,6.543,1
4.713,1.670,1
3.158,4.214,1
4.084,4.367,0
4.356,3.234,1
1.688,0.889,0
3.683,0.685,1
4.786,0.219,1
3.508,1.854,1
0.092,0.776,0
0.681,6.854,1
4.862,5.171,0
4.616,2.842,1
3.708,6.353,1
0.541,0.515,0
2.926,1.664,1
4.420,4.137,0
6.770,0.554,1
3.065,0.706,1
6.048,1.763,1
1.486,0.549,0
1.373,3.742,1
6.294,5.789,0
4.234,6.990,1
2.195,2.899,0
4.715,6.234,1
0.329,1.634,1
5.071,3.319,1
4.716,6.010,1
1.507,3.554,1
0.786,6.492,1
2.844,4.633,1
4.707,6.954,1
2.411,2.725,0
5.142,1.464,1
2.246,6.483,1
1.222,2.540,1
6.979,3.882,1
2.497,2.035,0
1.769,4.182,1
6.686,0.749,1
1.284,4.173,1
4.789,5.115,0
6.260,2.569,1
5.724,3.989,1
3.820,2.291,1
4.663,0.353,1
5.768,1.285,1
1.348,1.957,0
0.211,0.294,0
5.999,6.350,0
5.637,6.312,0
3.418,3.955,0
4.903,0.780,1
5.379,4.412,0
4.651,5.031,0
5.839,2.721,1
0.878,3.781,1
5.373,2.853,1
2.955,4.570,1
5.632,1.225,1
4.415,6.607,1
1.060,3.272,1
1.406,5.244,1
5.399,6.001,0
1.080,1.355,0
2.964,5.097,1
1.024,0.541,0
0.692,1.128,0
6.765,3.664,1
3.910,0.046,1
3.675,6.729,1
2.230,3.761,1
5.685,3.786,1
1.393,5.151,1
3.570,2.900,0
0.180,4.971,1
1.998,2.347,0
0.799,1.235,0
2.855,2.669,0
5.724,0.133,1
1.556,1.273,0
6.108,3.416,1
3.169,4.170,1
2.908,4.862,1
1.218,3.135,1
1.096,2.078,0
0.998,6.136,1
4.948,4.731,0
6.920,1.132,1
5.959,3.507,1
4.939,0.156,1
3.512,4.282,0
2.068,5.307,1
6.732,2.649,1
2.422,6.463,1
0.631,5.104,1
0.670,6.712,1
3.448,0.403,1
1.676,5.728,1
0.093,5.652,1
0.072,6.820,1
4.780,2.079,1
2.849,6.136,1
2.389,5.664,1
2.901,2.427,0
1.558,3.167,1
0.709,5.798,1
4.417,5.653,1
1.146,2.511,1
0.151,5.914,1
0.050,1.213,1
2.761,4.131,1
4.809,4.238,0
4.769,0.894,1
6.174,4.009,1
0.167,4.757,1
5.293,6.984,1
4.453,6.224,1
1.325,0.119,1
2.405,1.552,0
4.436,3.022,1
6.785,2.131,1
3.360,0.740,1
5.261,1.489,1
2.193,4.075,1
5.129,3.119,1
5.918,1.913,1
1.214,5.306,1
5.369,2.273,1
4.508,3.250,1
6.284,6.218,0
6.616,5.446,1
6.058,5.240,0
4.117,2.583,1
4.299,1.030,1
0.151,6.522,1
5.039,5.247,0
6.488,5.707,0
2.857,2.768,0
0.626,3.233,1
3.740,4.235,0
5.603,6.223,0
5.014,4.513,0
1.283,3.437,1
4.093,3.419,0
5.545,3.728,1
2.514,4.142,1
1.218,0.998,0
4.113,4.426,0
5.460,5.908,0
2.888,2.614,0
3.968,4.883,0
3.567,6.745,1
2.929,2.364,0
0.150,0.273,0
2.339,5.216,1
2.011,5.463,1
1.359,1.314,0
3.002,0.181,1
0.635,3.839,1
0.883,5.801,1
1.621,5.096,1
2.028,1.097,0
0.031,0.328,0
3.839,1.421,1
4.020,3.383,0
3.975,5.270,1
3.401,0.217,1
4.259,3.595,0
5.411,1.877,1
1.524,0.334,1
4.402,6.720,1
0.823,3.428,1
5.879,2.907,1
4.016,2.974,1
3.267,5.178,1
6.871,2.258,1
0.239,1.154,0
2.897,5.329,1
5.300,4.809,0
1.300,6.184,1
6.969,4.657,1
3.236,4.242,1
6.286,3.950,1
6.569,0.053,1
6.660,1.347,1
0.510,6.843,1
0.083,3.769,1
4.599,2.601,1
4.633,0.258,1
6.339,1.441,1
2.938,5.065,1
4.145,3.600,0
0.600,2.281,1
4.855,2.897,1
5.108,0.629,1
2.266,5.228,1
0.765,2.958,1
3.675,5.910,1
3.404,1.677,1
2.123,3.337,1
0.958,0.803,0
4.376,1.120,1
2.251,4.865,1
6.369,3.383,1
3.727,1.073,1
6.729,1.974,1
3.592,6.129,1
1.180,2.459,1
0.462,2.539,1
5.327,2.316,1
0.637,0.139,0
6.568,1.277,1
0.165,6.419,1
3.603,5.785,1
5.058,1.359,1
3.196,0.429,1
0.821,5.070,1
1.977,2.794,0
3.584,3.239,0
4.317,5.219,0
2.996,2.861,0
6.243,0.485,1
2.934,2.672,0
3.327,2.271,1
4.156,2.555,1
6.411,5.876,0
2.864,1.643,1
6.858,4.066,1
0.747,0.589,0
1.688,1.978,0
5.583,0.150,1
3.390,5.779,1
4.655,1.503,1
6.497,2.688,1
4.328,6.463,1
3.277,4.269,0
4.230,0.190,1
5.481,6.087,0
6.548,2.776,1
2.781,6.696,1
5.745,6.468,0
4.023,3.591,0
0.365,2.768,1
0.958,2.564,1
1.245,3.470,1
1.358,3.375,1
2.930,2.303,0
4.400,3.749,0
6.735,1.914,1
3.640,5.306,1
5.099,5.408,0
4.663,1.586,1
1.046,3.976,1
2.109,1.085,1
2.910,4.800,1
2.860,6.571,1
4.660,1.200,1
0.678,5.888,1
0.545,1.112,0
0.583,1.382,0
0.576,0.330,0
6.215,5.529,0
0.234,0.878,0
4.065,4.785,0
2.175,0.298,1
2.046,5.003,1
6.367,1.179,1
4.342,2.303,1
4.154,1.135,1
6.463,2.586,1
3.815,6.773,1
0.100,3.065,1
5.772,3.770,1
4.254,5.743,1
5.971,3.544,1
3.891,3.979,0
5.896,5.146,0
4.079,2.271,1
3.973,6.121,1
1.595,1.006,0
1.559,2.005,0
2.675,1.630,1
6.009,4.217,1
4.724,4.070,0
1.048,0.149,0
0.514,2.568,1
0.660,3.394,1
6.050,4.625,1
0.228,2.588,1
5.711,0.008,1
6.873,0.454,1
5.302,6.900,1
1.739,5.648,1
3.864,4.859,0
3.105,4.819,1
3.045,6.425,1
6.257,3.332,1
0.576,5.415,1
1.080,3.234,1
1.255,1.346,0
5.310,1.692,1
3.880,2.597,1
2.896,2.935,0
6.013,2.340,1
5.460,0.055,1
2.684,6.597,1
1.026,3.029,1
4.338,4.125,0
5.525,4.464,1
2.457,0.058,1
0.207,4.210,1
1.100,3.924,1
3.956,2.421,1
6.079,3.007,1
0.841,5.622,1
3.237,2.573,0
1.158,0.796,0
3.511,4.235,0
5.669,2.369,1
3.925,3.768,0
4.014,0.409,1
1.369,1.160,0
3.396,6.406,1
1.328,2.816,1
3.382,6.749,1
5.362,3.747,1
0.024,6.263,1
6.526,5.387,1
6.791,1.312,1
0.205,1.575,1
1.381,2.647,1
0.542,1.227,0
6.403,2.989,1
6.913,4.608,1
0.693,0.715,0
4.867,5.269,0
2.732,0.811,1
5.886,6.843,0
6.982,6.853,0
5.952,3.794,1
3.549,1.857,1
2.012,3.569,1
2.975,2.773,0
2.081,6.777,1
5.391,5.561,0
5.997,2.242,1
