x1,x2,y
4.196,4.951,0
2.267,6.736,1
4.058,4.954,0
1.933,6.131,1
4.897,5.797,0
4.581,0.066,1
2.073,1.882,0
1.494,6.852,1
4.179,3.261,0
0.013,2.699,0
4.512,0.283,1
5.505,4.834,0
3.677,4.075,0
3.298,2.339,0
3.065,6.585,1
3.814,5.400,0
0.085,5.633,1
1.047,4.426,1
5.734,2.115,1
1.323,6.103,1
5.288,5.039,0
6.414,4.791,0
4.671,6.944,0
1.323,2.947,0
2.622,0.724,0
0.229,4.541,1
5.344,2.120,1
4.565,2.028,0
6.110,0.408,1
3.481,3.812,0
3.114,6.846,1
6.173,6.663,0
1.987,5.070,1
3.989,1.921,0
4.906,0.405,1
5.101,2.172,1
0.450,5.567,1
6.778,4.459,0
0.584,3.024,0
1.268,3.278,0
4.953,2.239,0
0.205,5.213,1
4.041,0.269,1
2.026,1.182,0
0.464,6.978,1
0.594,1.386,0
0.773,4.075,1
0.863,1.103,0
4.001,5.285,0
5.847,1.996,1
6.980,6.123,0
5.856,5.034,0
5.824,0.209,1
0.673,1.734,0
1.928,3.907,0
4.592,0.131,1
5.445,5.307,0
3.285,5.674,0
0.510,5.942,1
0.061,4.496,1
2.144,5.999,1
0.045,3.089,1
5.660,3.256,0
2.258,6.378,1
5.618,2.473,1
0.011,5.978,1
0.630,6.855,1
1.190,4.256,1
5.298,2.852,0
6.708,5.254,0
5.127,0.300,1
0.159,6.058,1
5.420,6.061,0
3.635,5.424,0
6.105,1.829,1
2.086,0.160,0
6.815,3.881,1
4.019,6.519,0
4.891,1.179,1
2.337,6.406,1
6.646,2.318,1
1.214,4.456,1
5.677,3.676,0
0.206,6.128,1
0.029,1.923,0
4.401,3.706,0
1.987,1.426,0
1.386,3.534,0
4.750,0.410,1
0.134,6.935,1
6.349,2.770,1
4.164,6.193,0
6.232,5.607,0
2.628,4.684,0
6.672,5.642,0
6.799,5.649,0
0.884,6.955,1
5.482,5.146,0
4.682,1.565,1
4.203,4.095,0
2.261,0.944,0
5.416,6.350,0
3.656,1.850,0
0.883,4.822,1
5.675,2.826,0
1.233,6.561,1
0.001,5.956,1
0.034,2.847,0
4.158,5.138,0
0.535,6.703,1
4.596,4.427,0
2.261,2.501,0
1.593,3.428,0
5.571,6.463,0
0.354,0.053,0
3.976,1.843,0
1.299,1.163,0
3.437,1.202,0
1.215,1.971,0
5.425,3.739,0
4.840,4.992,0
6.104,3.936,0
1.615,6.789,1
4.906,2.660,0
5.323,6.100,0
4.143,2.106,0
3.299,2.117,0
2.561,5.149,0
6.949,2.280,1
3.512,1.171,0
1.764,5.055,1
1.024,0.007,0
3.572,2.136,0
6.836,3.657,1
5.400,1.641,1
5.119,4.689,0
0.044,3.097,1
0.177,5.913,1
1.593,5.214,1
2.673,2.014,0
1.030,3.558,0
2.040,3.281,0
2.245,2.321,0
0.247,4.063,1
5.627,2.262,1
3.781,6.026,0
3.438,5.973,0
3.097,5.653,0
2.923,5.263,0
0.660,1.974,0
0.859,6.054,1
4.150,2.457,0
6.365,6.562,0
0.071,1.531,0
2.461,0.255,0
5.407,0.164,1
3.431,3.027,0
6.096,2.531,1
5.611,1.582,1
0.553,3.245,0
5.289,6.061,0
6.355,0.854,1
3.124,6.581,1
6.398,2.460,1
0.676,0.005,0
2.205,2.153,0
3.473,5.301,0
0.678,2.056,0
2.008,4.438,0
6.521,2.282,1
6.324,1.746,1
3.380,5.673,0
3.570,0.356,1
1.500,6.091,1
5.102,2.172,1
0.255,2.477,0
5.614,5.933,0
0.578,5.435,1
4.095,1.526,0
3.272,5.363,0
4.161,1.247,1
0.382,6.419,1
4.400,2.931,0
2.153,6.562,1
0.267,4.833,1
6.696,5.560,0
1.214,1.372,0
6.888,1.402,1
0.548,4.324,1
5.337,0.951,1
1.032,4.713,1
6.481,6.034,0
1.050,0.777,0
5.980,6.797,0
5.586,2.373,1
4.722,5.949,0
5.080,6.855,0
5.006,0.484,1
5.195,3.236,0
2.576,2.350,0
2.702,3.733,0
4.760,4.639,0
2.238,4.135,0
6.765,3.861,1
3.693,2.397,0
1.652,3.210,0
6.101,1.343,1
4.920,0.575,1
4.875,4.526,0
3.627,6.720,1
4.736,2.574,0
3.208,2.750,0
6.090,6.090,0
1.506,6.075,1
6.247,4.971,0
2.753,1.173,0
4.174,2.277,0
0.077,3.395,1
4.017,3.265,0
1.241,0.194,0
4.439,4.317,0
3.862,6.500,0
3.117,6.526,1
6.896,1.748,1
2.369,3.909,0
3.763,3.466,0
2.437,6.194,1
3.026,0.785,0
0.151,5.773,1
5.748,4.253,0
4.780,0.541,1
2.368,0.084,0
4.259,0.143,1
3.313,0.488,0
3.262,2.519,0
5.155,2.563,0
2.118,4.842,0
4.078,2.979,0
0.899,6.965,1
1.965,2.327,0
4.711,5.967,0
1.450,1.211,0
3.019,4.017,0
6.628,6.314,0
5.755,0.325,1
5.767,6.065,0
1.444,5.073,1
1.703,3.500,0
0.227,1.074,0
5.467,1.129,1
5.599,3.783,0
1.665,6.514,1
1.787,3.608,0
4.293,3.301,0
1.518,3.011,0
2.914,2.972,0
4.677,0.302,1
0.952,4.805,1
6.311,3.134,1
6.818,0.527,1
0.470,6.032,1
4.155,1.837,0
6.805,0.072,1
3.234,5.691,0
1.302,3.937,0
5.366,4.681,0
4.582,4.670,0
5.528,6.839,0
6.439,1.880,1
4.614,3.226,0
1.341,6.186,1
0.514,6.251,1
1.023,1.047,0
3.856,3.357,0
3.401,1.045,0
2.683,3.725,0
1.094,3.577,0
1.259,1.050,0
2.730,0.886,0
2.641,6.639,1
1.169,5.645,1
5.609,2.818,0
5.309,4.004,0
6.003,3.518,0
2.075,6.689,1
5.127,1.043,1
5.584,0.610,1
3.292,0.236,1
4.973,5.021,0
0.681,1.075,0
6.869,6.638,0
5.970,5.456,0
1.913,2.088,0
6.413,4.051,0
2.583,5.201,0
0.894,4.462,1
1.870,1.695,0
0.076,0.606,0
1.544,3.071,0
6.952,2.132,1
6.312,2.951,1
0.879,6.227,1
6.894,0.214,1
3.832,4.601,0
3.022,5.514,0
0.981,0.942,0
2.145,6.892,1
2.267,4.390,0
4.085,2.454,0
1.327,5.481,1
2.158,4.422,0
6.858,2.457,1
2.796,6.393,1
1.560,4.512,1
3.356,1.921,0
4.585,4.619,0
0.783,6.134,1
3.079,0.655,0
0.730,6.085,1
1.330,3.046,0
5.171,1.301,1
3.700,6.456,0
5.376,5.932,0
5.475,5.529,0
0.992,5.590,1
6.050,5.270,0
2.686,5.826,1
5.075,1.331,1
6.618,1.846,1
5.452,6.469,0
3.303,0.668,0
2.710,5.651,1
1.402,5.781,1
3.607,6.756,1
3.565,3.771,0
6.137,1.799,1
0.548,5.853,1
6.619,1.323,1
2.023,3.439,0
0.864,3.868,1
2.123,6.428,1
5.693,2.098,1
4.427,4.586,0
4.360,3.974,0
3.783,3.299,0
0.372,0.354,0
6.382,0.146,1
0.691,5.198,1
1.570,1.365,0
2.365,4.813,0
1.351,5.851,1
6.117,6.546,0
5.676,4.262,0
0.510,0.780,0
2.258,4.139,0
1.215,1.631,0
3.410,2.714,0
4.292,3.958,0
2.401,6.747,1
4.217,0.298,1
2.095,6.897,1
4.206,4.691,0
3.596,1.512,0
1.068,1.206,0
3.260,0.076,1
3.110,4.903,0
1.123,2.870,0
2.796,6.190,1
2.675,3.457,0
0.274,1.202,0
6.443,3.459,1
2.999,3.658,0
0.450,4.937,1
2.298,3.383,0
1.743,1.785,0
2.373,3.856,0
2.394,2.115,0
2.480,0.663,0
3.015,5.941,1
5.249,1.197,1
1.791,1.959,0
3.657,6.973,1
6.809,3.508,1
2.561,3.566,0
5.476,3.382,0
6.961,3.268,1
3.718,1.367,0
0.050,0.030,0
2.944,0.068,0
0.882,1.094,0
1.405,2.477,0
0.738,0.256,0
2.719,1.593,0
1.369,4.725,1
2.819,2.993,0
6.572,1.573,1
1.733,0.999,0
2.125,6.610,1
6.407,2.265,1
4.691,4.833,0
6.351,4.989,0
3.620,1.678,0
1.298,6.636,1
5.695,6.649,0
6.940,5.757,0
2.528,2.560,0
0.744,2.188,0
6.183,6.578,0
1.710,4.489,0
6.028,0.479,1
5.824,2.965,0
2.365,0.776,0
2.068,4.416,0
4.167,0.127,1
3.712,5.475,0
2.240,3.946,0
4.968,5.860,0
1.761,0.758,0
1.116,0.813,0
0.912,3.600,0
5.670,0.460,1
1.939,3.166,0
1.374,1.083,0
2.678,6.470,1
3.756,2.297,0
5.831,0.336,1
5.145,6.884,0
3.696,6.748,1
4.885,6.339,0
5.453,2.004,1
3.741,5.477,0
6.559,6.109,0
5.798,5.618,0
1.148,3.973,0
2.767,6.092,1
1.013,4.356,1
5.442,1.059,1
5.956,2.001,1
4.228,0.622,1
6.455,1.649,1
4.893,0.055,1
4.259,3.022,0
1.294,5.430,1
5.287,4.161,0
4.324,1.235,1
4.895,3.815,0
3.831,3.541,0
2.921,6.265,1
5.379,4.477,0
3.192,6.076,0
3.425,0.899,0
1.264,6.139,1
1.337,0.288,0
2.349,4.806,0
1.531,6.895,1
6.076,0.647,1
0.076,4.780,1
1.342,5.148,1
6.571,5.641,0
2.787,4.300,0
3.079,4.847,0
2.374,2.878,0
6.128,4.092,0
4.369,0.655,1
3.407,6.732,1
4.206,6.567,0
1.982,6.172,1
4.007,1.717,0
5.881,0.206,1
4.303,3.125,0
2.022,2.517,0
5.554,3.835,0
6.724,3.211,1
4.214,0.162,1
5.077,4.426,0
3.400,5.855,0
1.269,5.623,1
5.771,1.957,1
5.832,4.949,0
3.980,3.694,0
5.944,2.970,1
5.851,5.568,0
2.166,6.838,1
4.160,1.967,0
3.807,1.245,0
6.313,6.537,0
0.977,1.711,0
5.259,5.427,0
2.309,0.874,0
1.806,4.601,0
3.742,4.383,0
3.162,6.273,1
1.538,5.723,1
3.585,2.514,0
6.868,1.192,1
0.249,5.887,1
2.348,0.899,0
5.488,6.019,0
1.564,3.866,0
0.752,3.171,0
6.923,4.627,0
5.385,1.102,1
0.212,1.071,0
3.517,5.645,0
6.662,5.313,0
1.365,0.533,0
4.131,0.304,1
4.411,0.332,1
0.491,1.637,0
2.909,0.229,0
3.878,6.979,1
4.504,2.998,0
5.893,2.255,1
1.341,5.344,1
2.636,2.658,0
5.621,6.350,0
3.193,3.900,0
3.431,0.061,1
6.571,1.949,1
1.318,0.730,0
2.561,4.081,0
6.240,2.843,1
5.340,6.457,0
4.854,2.123,0
3.976,3.955,0
5.251,5.749,0
4.782,5.046,0
3.693,1.084,0
5.748,2.115,1
5.953,3.174,0
6.562,6.620,0
1.134,0.284,0
5.566,2.536,1
0.910,5.144,1
0.014,0.010,0
2.962,1.969,0
6.849,0.753,1
6.035,6.746,0
5.479,5.307,0
3.474,1.922,0
4.037,2.136,0
6.900,6.477,0
5.996,5.626,0
0.773,4.073,1
6.680,6.171,0
1.598,0.341,0
5.000,5.361,0
2.775,4.189,0
4.706,3.670,0
1.435,1.146,0
5.599,5.729,0
3.700,5.915,0
5.291,0.598,1
0.206,1.049,0
2.666,2.044,0
6.635,5.079,0
1.193,4.195,1
2.185,1.853,0
5.613,3.311,0
6.905,1.570,1
6.944,6.013,0
2.295,3.620,0
1.760,2.343,0
5.291,6.183,0
6.278,0.602,1
3.008,1.236,0
2.633,1.790,0
4.889,5.852,0
4.463,3.462,0
2.806,3.014,0
0.349,2.248,0
6.531,0.335,1
5.149,6.541,0
1.770,5.024,1
2.895,6.768,1
1.154,2.714,0
5.389,2.830,0
6.647,2.039,1
6.160,4.168,0
1.651,1.730,0
5.735,3.019,0
1.267,3.837,0
6.656,3.259,1
3.233,2.728,0
2.758,2.296,0
3.967,3.989,0
5.412,4.649,0
2.942,4.732,0
0.984,5.458,1
2.616,4.831,0
4.400,6.880,0
2.434,3.712,0
4.890,5.666,0
6.121,3.070,1
2.959,2.412,0
0.234,3.823,1
1.865,4.646,0
0.035,6.237,1
2.151,5.645,1
3.153,1.018,0
6.757,6.003,0
4.643,6.641,0
4.161,0.946,1
3.395,5.552,0
5.659,1.826,1
2.959,0.070,0
4.444,4.900,0
0.791,5.273,1
1.630,6.622,1
3.842,3.709,0
1.487,4.237,0
6.033,6.242,0
0.197,1.917,0
6.019,0.736,1
0.500,4.502,1
4.453,0.047,1
1.240,5.340,1
0.010,5.111,1
5.397,4.067,0
0.396,6.486,1
1.838,5.046,1
3.592,1.870,0
2.125,3.601,0
1.237,0.250,0
2.789,0.590,0
1.525,6.757,1
4.346,0.408,1
6.129,3.742,0
1.328,0.094,0
5.029,0.975,1
1.289,0.516,0
1.889,5.269,1
5.212,3.262,0
3.171,3.305,0
5.371,0.521,1
1.631,2.545,0
2.336,0.601,0
2.968,5.785,0
2.597,0.446,0
1.444,6.755,1
6.540,0.739,1
4.029,5.854,0
1.840,6.042,1
3.500,0.879,0
3.152,0.189,1
5.917,3.698,0
6.858,3.603,1
2.591,5.438,0
0.763,5.500,1
3.122,2.912,0
3.581,3.121,0
3.656,1.040,0
5.013,3.213,0
2.758,2.533,0
0.889,4.584,1
4.662,4.647,0
5.430,6.565,0
1.627,4.610,1
6.438,3.156,1
2.741,2.501,0
3.268,4.474,0
2.791,0.132,0
2.754,4.098,0
0.538,3.226,0
0.419,1.183,0
1.040,5.078,1
4.132,2.524,0
1.844,6.788,1
0.819,2.964,0
1.698,1.807,0
3.184,6.548,1
4.945,1.651,1
6.359,3.999,0
5.384,4.232,0
4.672,0.926,1
6.509,3.590,1
2.818,2.524,0
2.617,1.910,0
2.072,1.383,0
6.998,5.352,0
1.286,4.408,1
1.459,0.924,0
1.728,6.944,1
3.018,6.297,1
5.189,2.651,0
3.576,3.653,0
4.867,0.942,1
6.681,0.780,1
0.726,1.484,0
5.182,4.231,0
1.405,5.344,1
5.501,6.971,0
5.101,5.480,0
4.671,4.222,0
6.257,1.917,1
0.191,6.364,1
3.639,5.076,0
3.156,1.648,0
0.958,1.090,0
2.087,2.181,0
4.713,2.299,0
5.867,6.317,0
3.853,1.394,0
5.462,1.189,1
5.965,6.248,0
4.467,0.069,1
5.317,6.062,0
3.262,6.950,1
6.909,0.603,1
3.549,0.997,0
0.701,4.443,1
0.085,2.734,0
4.826,3.391,0
2.488,2.519,0
0.963,2.808,0
3.351,3.278,0
3.855,6.386,0
0.550,0.337,0
1.724,3.182,0
1.632,1.694,0
3.558,6.879,1
6.324,2.920,1
6.870,4.440,0
4.042,4.280,0
4.432,2.617,0
0.666,0.280,0
3.634,1.617,0
2.975,6.474,1
5.731,6.855,0
4.976,0.599,1
6.017,0.767,1
5.821,0.852,1
4.864,0.184,1
5.112,6.714,0
1.293,2.020,0
3.918,3.566,0
3.954,2.344,0
5.672,3.357,0
5.305,4.571,0
4.095,3.029,0
4.711,4.862,0
5.743,2.682,1
6.316,4.822,0
4.848,2.133,0
1.192,5.056,1
2.808,0.104,0
6.239,2.302,1
1.639,0.322,0
0.386,6.877,1
3.279,5.495,0
3.379,3.667,0
3.934,1.037,0
1.727,4.108,0
5.037,1.727,1
0.126,3.074,1
1.393,0.728,0
1.325,1.752,0
0.435,6.950,1
6.445,2.122,1
2.518,6.764,1
5.460,2.786,0
5.503,6.227,0
3.680,1.395,0
5.474,2.537,1
0.915,4.539,1
6.685,0.224,1
0.223,3.531,1
2.874,1.306,0
5.045,6.820,0
3.304,4.411,0
4.042,3.738,0
1.624,2.742,0
3.813,5.260,0
6.211,1.029,1
0.476,6.558,1
2.274,5.776,1
1.717,0.660,0
3.046,1.733,0
3.024,3.592,0
3.705,2.072,0
0.779,5.691,1
3.411,4.520,0
3.720,3.395,0
0.809,5.899,1
5.880,3.794,0
6.521,5.799,0
4.172,2.353,0
1.079,4.036,1
2.508,4.056,0
4.412,2.064,0
0.628,0.693,0
1.387,2.619,0
2.825,1.804,0
4.177,6.080,0
5.831,2.965,0
4.813,0.738,1
3.376,4.627,0
0.206,4.753,1
6.790,5.274,0
0.678,1.958,0
1.758,1.701,0
0.365,4.801,1
0.551,6.740,1
2.974,0.932,0
5.416,6.500,0
5.988,6.391,0
6.518,6.005,0
6.532,4.688,0
4.256,4.648,0
6.871,2.124,1
0.939,2.330,0
6.240,0.251,1
2.719,2.687,0
0.814,2.577,0
2.325,6.640,1
3.388,5.642,0
4.690,3.834,0
2.463,3.247,0
4.006,1.935,0
2.283,4.549,0
6.116,0.162,1
4.858,1.227,1
3.412,6.033,0
4.754,3.244,0
6.900,6.074,0
4.705,2.459,0
5.441,1.162,1
6.085,3.465,0
5.551,1.626,1
1.960,6.510,1
3.619,4.305,0
2.095,5.009,1
5.156,5.476,0
2.499,6.771,1
3.255,0.475,0
0.803,3.354,0
1.880,2.522,0
2.956,0.567,0
6.250,6.011,0
5.619,6.774,0
3.138,4.980,0
3.080,3.693,0
4.118,6.261,0
3.341,5.320,0
0.373,6.959,1
6.840,2.789,1
1.127,5.784,1
3.986,2.226,0
4.460,3.259,0
5.236,2.778,0
0.139,5.941,1
5.968,1.342,1
1.422,4.096,0
5.992,3.192,0
4.518,3.284,0
6.953,6.559,0
3.127,5.051,0
2.414,4.235,0
6.627,2.339,1
6.846,2.350,1
4.559,0.220,1
4.490,4.469,0
6.690,3.463,1
1.494,2.457,0
1.159,2.873,0
4.115,5.371,0
3.766,6.113,0
0.589,6.664,1
1.709,5.473,1
6.819,6.383,0
5.019,2.913,0
1.328,2.591,0
5.123,6.597,0
1.527,3.568,0
3.774,2.207,0
1.522,4.969,1
0.120,5.884,1
0.800,1.680,0
5.989,0.452,1
3.615,4.646,0
1.337,0.271,0
3.792,0.756,1
4.381,2.608,0
4.412,6.225,0
0.533,0.825,0
1.515,4.709,1
3.334,0.752,0
5.794,1.393,1
2.498,6.135,1
0.202,6.669,1
2.794,6.697,1
1.768,1.181,0
4.882,5.053,0
0.205,1.966,0
3.360,2.611,0
3.370,2.733,0
2.484,4.621,0
6.001,2.620,1
1.631,5.476,1
5.147,1.175,1
4.151,5.947,0
1.400,2.587,0
3.084,3.860,0
2.891,5.281,0
3.376,3.422,0
2.721,4.126,0
1.201,5.136,1
3.592,5.823,0
4.432,4.396,0
5.997,2.223,1
2.093,4.346,0
4.216,0.423,1
6.931,2.445,1
0.759,0.867,0
5.922,5.693,0
3.539,3.343,0
1.723,3.280,0
2.361,4.980,0
4.576,3.751,0
3.446,3.122,0
2.021,2.074,0
5.082,0.486,1
3.418,1.229,0
3.889,4.032,0
3.095,5.700,0
5.726,6.248,0
0.953,1.074,0
5.376,0.144,1
0.267,5.379,1
1.334,2.392,0
4.381,4.723,0
3.063,1.240,0
5.055,1.018,1
3.110,5.895,0
5.487,2.270,1
1.840,2.940,0
3.602,3.845,0
1.176,4.702,1
5.121,6.322,0
3.131,2.870,0
4.549,5.416,0
6.677,6.090,0
4.643,0.377,1
1.346,1.961,0
0.325,4.693,1
4.435,6.486,0
0.133,1.798,0
0.884,4.988,1
0.648,0.347,0
6.358,1.549,1
0.121,4.937,1
5.105,6.731,0
2.156,5.060,1
2.008,6.015,1
6.694,4.013,0
3.429,6.290,0
5.003,4.188,0
4.754,0.416,1
4.873,6.761,0
0.002,5.361,1
1.545,4.363,0
6.122,4.374,0
1.624,1.699,0
0.630,2.085,0
2.437,3.598,0
3.759,4.675,0
2.371,3.724,0
4.315,6.905,0
0.880,6.959,1
2.664,1.759,0
2.494,4.930,0
4.032,1.187,0
4.373,0.793,1
1.837,1.649,0
6.454,6.403,0
2.055,6.469,1
5.786,4.052,0
2.747,4.632,0
0.042,3.120,1
1.128,6.534,1
5.291,4.140,0
3.578,5.334,0
1.835,5.037,1
5.426,0.879,1
4.390,4.453,0
5.404,3.262,0
5.257,0.920,1
4.062,1.293,0
3.457,2.188,0
3.725,3.241,0
4.884,6.836,0
2.556,6.638,1
0.586,3.592,1
3.455,2.609,0
2.154,0.618,0
2.228,0.187,0
6.191,6.523,0
2.727,4.105,0
6.907,2.128,1
1.461,6.257,1
3.828,1.888,0
3.280,2.617,0
4.597,1.653,1
2.913,1.124,0
4.392,0.639,1
5.509,4.796,0
2.397,2.376,0
3.341,5.214,0
4.669,3.937,0
4.518,6.962,0
5.805,5.002,0
6.258,1.347,1
0.775,2.382,0
5.300,0.515,1
6.280,0.396,1
6.801,5.519,0
3.124,2.179,0
4.627,5.031,0
6.753,6.815,0
4.366,1.184,1
3.652,1.441,0
3.814,0.100,1
0.132,4.110,1
6.913,3.881,1
4.155,6.359,0
3.527,5.314,0
5.001,0.292,1
2.162,3.039,0
0.502,2.273,0
3.080,5.966,0
6.347,0.008,1
6.726,1.438,1
5.111,3.210,0
0.912,0.954,0
3.195,6.929,1
0.170,0.623,0
6.294,0.801,1
2.455,6.296,1
2.682,3.159,0
2.954,1.175,0
3.168,0.608,0
0.628,2.214,0
1.497,3.318,0
5.336,3.523,0
2.553,0.999,0
3.097,6.277,1
6.162,5.813,0
4.496,6.176,0
0.185,3.138,1
4.887,1.279,1
7.000,5.130,0
3.775,0.237,1
6.061,6.315,0
3.104,1.306,0
5.817,1.030,1
4.835,3.028,0
5.227,6.493,0
4.806,0.127,1
2.579,6.153,1
5.020,2.712,0
0.917,1.279,0
1.933,1.625,0
1.230,4.323,1
5.112,2.408,0
3.041,5.552,0
6.221,4.107,0
1.452,2.472,0
0.971,3.998,1
0.605,3.916,1
1.975,2.749,0
5.400,4.214,0
3.228,0.088,1
1.637,0.722,0
5.050,6.059,0
6.258,4.891,0
1.325,3.086,0
2.115,6.101,1
3.095,2.341,0
2.499,2.232,0
5.571,5.372,0
1.782,2.788,0
5.376,0.022,1
5.953,1.032,1
0.985,1.229,0
0.769,1.048,0
3.286,6.692,1
3.614,4.761,0
3.785,2.090,0
5.555,3.921,0
5.042,5.342,0
2.225,2.443,0
5.479,6.860,0
4.487,0.616,1
0.740,3.425,0
2.436,2.856,0
6.884,5.682,0
5.265,5.089,0
4.109,1.724,0
0.151,4.233,1
5.387,2.708,0
6.626,5.789,0
0.252,5.021,1
1.006,4.738,1
3.663,5.578,0
3.618,2.475,0
6.698,0.740,1
5.075,6.947,0
5.828,0.661,1
2.035,6.448,1
4.779,2.076,0
5.342,5.593,0
0.898,5.522,1
0.372,2.473,0
0.593,1.532,0
5.129,0.568,1
3.446,4.880,0
3.844,2.800,0
4.174,3.528,0
4.802,3.450,0
2.068,6.320,1
2.403,3.559,0
5.202,6.806,0
3.554,4.798,0
1.213,5.560,1
1.603,5.989,1
2.331,1.682,0
2.979,6.336,1
0.373,6.057,1
1.634,2.231,0
0.945,6.129,1
1.827,4.166,0
5.372,2.618,0
2.154,5.144,1
6.005,1.861,1
1.625,2.767,0
2.893,2.682,0
2.657,4.296,0
6.198,1.395,1
1.736,3.969,0
2.155,2.437,0
2.650,3.835,0
4.221,3.173,0
2.420,1.245,0
2.379,4.894,0
5.089,1.111,1
1.832,3.093,0
2.369,4.892,0
4.076,0.096,1
5.785,0.699,1
1.426,6.550,1
4.826,3.340,0
6.062,1.334,1
5.198,3.883,0
2.318,5.415,1
1.821,4.178,0
4.566,6.144,0
2.193,3.262,0
4.611,4.419,0
5.435,4.788,0
1.265,3.209,0
0.257,5.273,1
1.444,1.830,0
5.758,4.129,0
3.687,3.147,0
2.777,5.972,1
4.870,5.976,0
1.932,4.840,1
4.468,4.257,0
2.710,6.679,1
2.443,1.005,0
0.884,5.959,1
5.894,3.182,0
1.604,2.341,0
0.773,6.193,1
3.135,2.417,0
4.454,4.543,0
0.109,5.649,1
4.544,4.033,0
3.718,6.945,1
4.363,4.558,0
4.680,5.100,0
4.326,6.925,0
0.389,4.012,1
4.445,3.197,0
6.641,1.068,1
1.507,0.940,0
3.623,5.804,0
5.897,0.788,1
5.734,2.759,1
2.505,5.002,0
3.787,3.101,0
5.274,0.199,1
1.638,1.788,0
3.741,4.248,0
4.475,6.265,0
0.834,0.873,0
6.893,3.847,1
1.786,6.798,1
3.142,6.340,1
2.103,3.457,0
2.875,4.838,0
3.852,1.029,0
3.575,4.752,0
4.143,5.784,0
5.577,2.473,1
2.142,6.803,1
0.558,0.820,0
4.320,3.092,0
4.713,1.550,1
2.200,1.542,0
6.585,2.041,1
6.473,3.096,1
5.783,5.925,0
6.178,3.079,1
6.976,2.284,1
3.809,6.237,0
0.953,5.625,1
3.829,5.708,0
0.038,2.298,0
0.525,4.055,1
0.886,5.558,1
0.392,3.334,1
2.257,3.955,0
1.673,5.193,1
6.910,4.314,0
2.946,6.059,1
2.096,2.019,0
4.739,2.118,0
4.895,1.354,1
3.241,4.816,0
6.442,3.751,0
2.732,5.704,1
5.094,1.711,1
3.142,2.178,0
0.566,6.332,1
1.472,0.406,0
1.293,6.511,1
4.538,2.408,0
6.447,0.171,1
6.597,6.200,0
5.956,6.076,0
3.066,5.543,0
5.396,1.216,1
2.989,2.540,0
6.052,2.926,1
1.702,4.799,1
4.366,2.550,0
2.120,6.715,1
2.347,3.353,0
3.129,2.313,0
3.385,4.443,0
3.124,2.214,0
6.875,6.562,0
6.760,1.058,1
0.488,4.809,1
5.904,2.583,1
1.581,3.798,0
1.760,3.709,0
1.276,6.803,1
6.552,1.581,1
0.934,0.466,0
2.360,1.428,0
0.334,4.111,1
5.640,4.406,0
6.825,3.001,1
2.717,6.639,1
6.925,5.106,0
0.432,3.533,1
0.121,1.509,0
