x1,x2,y
7.245,7.387,0
0.392,8.431,1
9.187,5.820,1
0.537,5.019,1
3.646,1.120,1
6.170,5.523,0
3.890,2.297,0
6.128,5.434,0
3.291,9.927,1
6.215,4.193,1
1.436,4.252,1
5.051,3.184,0
9.757,5.111,1
4.374,1.289,1
8.251,2.868,1
4.588,6.974,1
2.010,0.111,0
4.422,7.645,1
2.281,6.457,1
8.265,7.732,0
9.473,0.498,1
5.475,7.992,1
0.065,9.757,1
6.882,8.207,0
2.116,2.957,0
2.551,0.268,1
0.016,5.326,1
8.167,0.672,1
9.190,2.863,1
7.265,1.479,1
2.406,4.413,1
9.552,0.333,1
5.698,1.027,1
7.269,4.527,1
2.765,8.702,1
1.765,1.548,0
3.363,7.720,1
2.487,4.692,1
5.823,6.726,0
4.474,8.090,1
9.253,6.161,1
5.944,5.370,0
6.200,4.090,1
0.649,1.986,0
3.863,1.741,1
1.226,3.162,0
3.461,0.800,1
9.035,6.594,1
9.790,6.042,1
1.136,5.418,1
3.086,2.396,0
0.535,5.934,1
6.670,6.055,0
4.371,3.875,0
4.913,0.708,1
6.401,2.433,1
5.835,4.021,0
5.104,0.400,1
5.684,0.929,1
4.620,0.868,1
1.378,5.002,1
2.626,5.800,1
9.303,8.400,0
1.814,3.108,0
3.775,0.335,1
8.754,6.616,1
7.534,0.498,1
9.559,3.344,1
0.521,2.901,1
2.313,3.973,0
1.277,5.526,1
9.739,2.586,1
6.154,6.040,0
0.445,4.747,1
2.340,7.969,1
6.637,0.798,1
5.894,7.159,0
6.703,8.962,1
0.429,1.494,0
5.034,2.594,1
9.521,5.894,1
7.022,1.705,1
6.337,8.404,1
1.030,9.096,1
2.303,8.840,1
8.283,6.566,0
2.225,8.855,1
3.001,9.131,1
4.137,3.319,0
3.978,6.244,1
7.303,7.428,0
6.310,0.504,1
2.690,6.185,1
7.345,8.076,0
9.471,6.157,1
3.686,4.046,0
1.192,2.690,0
4.543,6.516,0
4.126,9.814,1
4.117,4.972,0
9.868,2.270,1
7.379,8.430,0
8.273,9.055,0
5.107,0.166,1
6.177,8.703,1
8.896,6.826,1
6.301,5.766,0
2.682,3.944,0
9.879,5.068,1
4.483,7.048,1
3.363,1.327,1
0.828,0.217,0
0.556,2.762,1
3.259,6.449,1
3.840,1.034,1
3.777,8.995,1
3.108,4.664,0
9.027,6.554,1
4.762,8.250,1
2.428,2.301,0
6.285,7.942,0
8.520,6.604,0
0.354,3.233,1
1.961,2.708,0
2.558,6.819,1
3.285,8.390,1
3.381,6.425,1
8.056,9.764,0
6.001,7.857,0
9.878,0.985,1
8.622,6.698,0
9.126,1.687,1
5.723,0.247,1
7.005,7.794,0
0.670,9.116,1
2.122,4.872,1
1.642,9.877,1
7.660,0.865,1
5.136,3.458,0
2.959,7.592,1
5.988,8.967,1
6.909,0.707,1
9.754,9.407,0
2.192,9.980,1
7.951,7.508,0
5.379,6.980,0
0.618,0.079,0
3.417,2.189,0
6.312,6.155,0
3.808,3.751,0
6.985,9.957,1
6.106,1.829,1
8.411,6.327,1
6.160,2.774,1
2.681,5.406,1
3.686,4.638,0
1.034,7.034,1
1.838,5.420,1
8.056,7.315,0
5.175,6.376,0
2.653,3.001,0
8.492,9.928,0
8.661,8.139,0
7.933,2.839,1
0.227,3.225,1
6.066,0.420,1
4.419,1.732,1
7.991,4.178,1
5.590,6.330,0
8.557,2.233,1
5.632,6.228,0
1.482,6.661,1
7.393,5.354,1
7.352,1.197,1
0.839,4.467,1
9.243,5.150,1
8.146,0.757,1
9.134,3.586,1
5.658,3.239,1
5.709,2.245,1
8.628,3.170,1
1.138,6.464,1
2.429,8.719,1
0.024,1.452,0
3.492,9.778,1
9.522,8.503,0
0.894,4.089,1
2.623,7.341,1
7.301,2.378,1
6.189,4.819,0
6.390,8.309,0
3.943,8.964,1
3.192,8.822,1
7.843,4.430,1
5.667,3.542,1
4.764,7.714,1
2.998,7.326,1
1.506,0.929,0
4.276,5.311,0
8.532,4.356,1
7.163,3.655,1
6.666,4.852,0
1.233,2.202,0
5.727,8.171,1
4.203,4.812,0
5.912,9.128,1
8.633,0.025,1
8.048,7.312,0
3.476,6.960,1
5.978,8.037,1
7.020,6.137,0
6.427,4.799,0
2.750,6.939,1
3.010,2.826,0
2.622,6.937,1
8.425,8.363,0
0.790,9.331,1
2.514,1.499,0
5.533,2.484,1
3.339,3.217,0
5.384,1.668,1
0.803,9.862,1
6.946,5.915,0
6.912,5.024,0
7.516,0.664,1
8.603,1.109,1
6.650,8.336,0
5.544,7.517,0
3.842,3.672,0
0.228,3.119,1
8.401,5.805,1
3.417,4.846,0
4.810,6.149,0
8.118,1.203,1
4.568,7.980,1
9.914,8.429,0
1.946,5.330,1
1.288,4.054,1
5.468,6.908,0
3.160,2.033,0
8.769,4.186,1
4.874,5.944,0
7.263,1.922,1
7.289,8.035,0
9.233,3.552,1
6.674,1.377,1
7.610,4.027,1
0.490,8.025,1
2.603,0.093,1
7.478,8.848,0
3.493,7.037,1
2.681,8.983,1
2.107,5.883,1
5.045,5.752,0
5.518,8.221,1
4.202,5.394,0
2.990,0.857,1
7.494,4.112,1
1.844,3.679,0
7.623,4.964,1
4.167,5.617,0
2.614,1.716,0
4.133,1.450,1
9.029,6.556,1
1.341,9.698,1
5.117,7.340,1
8.135,2.439,1
8.707,2.949,1
4.836,1.801,1
8.751,9.507,0
0.605,5.784,1
7.774,8.881,0
8.228,9.683,0
1.264,2.154,0
0.568,5.609,1
3.183,4.272,0
8.559,8.155,0
5.170,9.695,1
4.609,8.222,1
0.821,5.777,1
3.005,4.020,0
4.880,2.083,1
9.197,4.774,1
3.544,6.116,1
0.271,4.015,1
1.121,3.576,1
2.032,4.235,1
8.216,5.943,1
5.743,0.645,1
5.606,3.561,1
1.253,7.880,1
4.218,2.562,0
8.930,3.371,1
7.167,6.131,0
0.302,6.357,1
8.848,1.750,1
3.329,0.595,1
8.219,7.232,0
6.733,8.295,0
3.187,4.190,0
7.415,6.944,0
3.875,6.717,1
8.121,4.322,1
5.168,1.538,1
9.322,6.820,1
8.518,6.647,0
6.522,6.907,0
6.701,3.032,1
9.463,0.835,1
8.808,4.504,1
1.495,2.971,0
6.056,4.653,0
2.504,5.716,1
2.096,3.144,0
9.280,3.543,1
3.755,6.885,1
8.388,2.560,1
1.313,2.987,0
1.568,7.348,1
6.803,8.662,0
3.181,5.693,1
7.618,7.545,0
6.609,3.574,1
5.729,7.599,0
4.455,8.598,1
6.668,9.356,1
1.527,9.108,1
1.525,6.197,1
3.207,6.266,1
3.281,2.040,0
7.157,8.877,0
1.051,0.909,0
3.330,8.027,1
0.487,7.113,1
6.417,5.134,0
6.958,4.918,1
8.070,4.583,1
6.823,9.516,1
6.877,6.894,0
3.460,1.233,1
6.489,0.864,1
1.847,3.098,0
0.297,2.399,1
1.566,5.158,1
3.154,4.487,0
8.631,0.664,1
7.790,5.672,1
6.425,1.354,1
9.359,3.963,1
4.579,0.907,1
1.523,7.636,1
9.483,7.352,1
1.629,5.758,1
3.463,7.108,1
4.880,6.462,0
0.327,8.155,1
5.885,0.270,1
0.047,1.128,0
9.044,2.509,1
5.733,9.345,1
0.805,8.635,1
1.090,3.171,1
8.862,7.071,0
2.877,6.708,1
4.018,6.643,1
2.385,6.084,1
5.604,6.514,0
3.440,1.801,0
1.833,8.942,1
4.397,3.630,0
8.151,8.330,0
1.685,4.459,1
2.125,7.658,1
6.708,2.673,1
8.345,5.996,1
3.084,1.933,0
8.758,5.753,1
8.273,1.077,1
2.233,8.589,1
4.724,2.194,1
9.510,2.451,1
9.929,6.269,1
1.419,8.524,1
6.357,5.822,0
9.743,7.269,1
7.030,9.363,1
7.898,3.898,1
3.278,1.285,0
6.035,7.192,0
2.114,8.985,1
0.720,4.466,1
7.694,3.770,1
4.174,1.164,1
5.223,5.737,0
6.300,6.914,0
8.423,6.341,1
1.427,6.363,1
1.874,0.355,0
4.231,0.859,1
3.367,7.382,1
9.056,6.031,1
3.108,8.356,1
7.116,9.275,1
1.402,7.726,1
2.592,4.600,1
5.254,3.301,0
6.598,8.886,1
8.307,2.395,1
9.211,0.727,1
9.916,7.410,1
7.546,3.740,1
2.679,8.726,1
0.359,9.013,1
0.950,2.501,0
8.544,4.831,1
3.131,3.627,0
0.483,1.893,0
7.700,0.509,1
7.737,7.938,0
1.524,5.357,1
7.224,1.266,1
2.441,9.751,1
8.536,8.939,0
3.517,1.154,1
8.413,0.236,1
6.837,2.891,1
5.907,9.393,1
4.346,0.052,1
2.329,7.147,1
5.185,8.021,1
5.633,7.192,0
1.476,3.751,1
9.025,4.691,1
4.176,5.185,0
0.767,7.296,1
2.548,7.353,1
1.707,3.311,0
8.329,4.091,1
0.346,2.519,1
9.151,2.002,1
1.459,9.065,1
5.261,9.735,1
7.179,0.031,1
1.253,1.180,0
6.392,9.654,1
8.827,1.383,1
4.945,2.334,1
3.443,4.060,0
4.947,4.943,0
7.930,5.814,1
3.001,8.827,1
0.008,9.841,1
2.495,1.526,0
4.579,4.055,0
1.827,4.815,1
6.039,4.401,0
5.735,3.587,1
5.831,4.091,0
9.460,2.366,1
3.636,1.265,1
6.248,2.168,1
4.886,2.035,1
6.669,8.842,1
5.284,6.423,0
7.497,3.997,1
1.572,0.743,0
2.082,7.742,1
6.469,0.002,1
9.432,7.602,0
1.075,4.082,1
5.728,7.604,0
2.197,2.917,0
1.378,8.758,1
8.008,5.381,1
2.575,6.249,1
8.247,4.866,1
2.546,4.503,0
8.949,5.747,1
4.983,1.803,1
9.300,5.934,1
4.281,8.333,1
9.835,4.540,1
5.791,4.398,0
8.832,3.865,1
6.286,5.871,0
1.464,6.089,1
5.431,5.109,0
4.851,3.057,0
3.131,8.491,1
7.877,0.999,1
3.991,3.123,0
9.953,6.239,1
0.311,2.361,1
6.038,7.436,0
7.123,3.046,1
2.525,9.816,1
8.236,7.665,0
4.385,5.686,0
6.929,0.997,1
5.836,5.606,0
0.510,8.003,1
4.894,0.447,1
2.318,7.829,1
2.320,7.210,1
7.327,5.618,0
1.370,8.193,1
4.301,3.575,0
4.538,0.770,1
2.296,8.391,1
4.842,3.795,0
7.539,5.389,1
7.349,8.149,0
1.035,9.661,1
7.119,8.039,0
8.462,3.273,1
9.853,8.696,0
3.970,1.036,1
7.065,4.277,1
4.679,3.289,0
2.208,9.258,1
8.150,2.008,1
6.966,5.053,0
9.518,0.754,1
9.647,0.445,1
6.386,6.982,0
1.184,2.327,0
7.089,7.016,0
2.521,2.800,0
8.210,8.983,0
5.667,5.816,0
7.318,1.645,1
4.002,9.225,1
6.387,6.283,0
1.461,9.612,1
3.697,0.209,1
5.840,7.085,0
9.683,3.011,1
9.146,3.786,1
6.356,7.731,0
0.169,5.432,1
9.791,3.875,1
8.004,2.631,1
4.023,1.331,1
3.747,4.314,0
7.988,7.229,0
0.870,7.327,1
5.078,7.005,0
0.858,7.773,1
3.708,6.456,1
7.292,1.141,1
0.708,4.440,1
1.706,2.029,0
1.085,5.232,1
1.412,2.279,0
7.822,6.006,0
9.643,0.260,1
8.103,6.719,0
3.244,8.282,1
0.263,2.259,0
2.403,2.981,0
4.266,9.779,1
4.598,8.710,1
6.915,7.422,0
8.213,6.302,0
2.113,2.378,0
9.818,5.693,1
0.859,4.777,1
2.313,4.048,0
0.301,0.517,0
0.044,9.350,1
3.861,5.681,0
7.019,6.111,0
6.769,0.253,1
9.346,1.553,1
4.145,5.880,0
1.808,6.120,1
0.771,3.319,1
9.700,5.708,1
2.067,1.210,0
5.541,3.314,1
8.564,6.042,1
6.039,7.142,0
8.891,8.274,0
5.771,2.178,1
5.115,9.000,1
9.911,9.254,0
9.222,9.010,0
6.940,7.037,0
9.064,4.592,1
5.267,4.998,0
3.189,2.197,0
0.680,5.919,1
1.087,4.309,1
6.933,2.925,1
5.577,2.339,1
4.081,6.000,0
5.749,7.098,0
2.692,5.931,1
2.612,3.141,0
9.310,6.686,1
3.058,4.206,0
1.045,5.122,1
2.831,9.863,1
5.289,1.359,1
0.123,4.335,1
6.348,9.290,1
4.991,6.121,0
7.703,8.768,0
2.436,0.009,1
1.878,5.312,1
9.556,0.905,1
8.531,0.493,1
0.691,8.821,1
5.105,2.424,1
6.291,4.501,0
9.010,7.320,0
3.146,5.576,1
6.192,2.735,1
0.463,4.343,1
0.616,2.741,1
0.096,9.715,1
0.320,8.186,1
3.897,0.912,1
3.487,8.384,1
4.423,2.324,1
8.740,6.117,1
2.171,6.042,1
7.396,3.638,1
2.168,9.911,1
6.987,0.247,1
2.587,7.972,1
6.838,0.749,1
7.396,4.282,1
3.220,6.097,1
4.729,8.144,1
6.906,2.564,1
6.782,6.457,0
2.276,3.399,0
4.652,8.454,1
9.059,6.551,1
6.381,1.156,1
6.659,5.697,0
0.752,9.492,1
7.249,3.608,1
6.560,4.015,1
8.191,1.987,1
6.993,7.400,0
8.831,9.893,0
1.084,5.100,1
6.379,3.397,1
5.013,8.631,1
0.397,0.950,0
8.736,5.656,1
6.588,6.365,0
7.496,0.534,1
2.774,0.105,1
5.670,5.617,0
8.718,5.796,1
0.456,9.146,1
2.496,1.743,0
5.755,2.563,1
5.951,8.152,1
2.512,8.262,1
0.195,0.790,0
5.776,7.879,1
2.084,8.517,1
5.155,4.948,0
0.749,7.020,1
0.132,2.163,1
6.027,9.504,1
2.725,8.339,1
5.866,3.463,1
2.638,6.523,1
4.969,8.226,1
5.238,6.530,0
5.320,2.482,1
4.877,1.166,1
1.369,1.647,0
7.848,6.290,0
0.849,6.349,1
5.561,5.993,0
5.689,6.364,0
6.398,4.562,0
8.889,9.022,0
7.034,2.088,1
4.153,5.613,0
0.609,0.577,0
5.422,1.896,1
6.154,7.678,0
1.149,5.296,1
0.171,9.757,1
1.180,4.565,1
5.081,5.788,0
8.645,4.339,1
9.805,6.844,1
7.567,8.320,0
6.316,6.364,0
7.911,4.105,1
4.185,5.467,0
7.774,1.927,1
4.128,5.180,0
7.635,0.964,1
8.014,2.833,1
5.942,9.077,1
6.870,3.152,1
7.296,0.512,1
1.439,4.797,1
2.619,7.565,1
9.150,7.566,0
3.852,1.627,1
4.617,3.783,0
3.028,8.814,1
4.387,9.937,1
6.547,9.853,1
9.417,3.756,1
0.688,1.888,0
5.973,7.475,0
1.573,5.579,1
9.860,5.243,1
2.956,3.082,0
6.634,2.305,1
7.415,3.545,1
0.375,9.155,1
1.114,5.048,1
6.613,8.118,0
8.295,4.433,1
2.657,8.591,1
8.066,2.681,1
4.297,4.793,0
4.300,8.631,1
7.523,8.622,0
2.520,3.743,0
9.626,9.228,0
4.724,9.766,1
9.539,9.472,0
0.297,2.028,0
2.546,5.093,1
9.903,3.974,1
8.075,7.706,0
7.668,9.140,0
0.022,9.171,1
1.748,6.261,1
5.110,0.655,1
4.895,5.975,0
6.733,4.240,1
5.589,8.091,1
9.061,1.592,1
6.265,9.359,1
2.685,0.177,1
3.327,9.199,1
1.337,1.424,0
1.643,1.956,0
1.293,7.616,1
8.862,2.975,1
4.357,5.859,0
2.620,2.081,0
4.031,9.090,1
4.126,2.922,0
0.002,4.274,1
9.740,0.917,1
5.496,5.491,0
8.405,8.576,0
2.828,1.102,0
2.241,8.181,1
1.032,0.571,0
8.776,2.643,1
5.749,5.920,0
7.065,0.956,1
6.660,3.573,1
7.962,3.702,1
2.214,5.375,1
5.978,2.453,1
7.898,7.776,0
6.921,3.488,1
3.784,2.812,0
0.111,9.940,1
6.054,2.427,1
5.872,8.529,1
5.831,7.141,0
9.298,3.442,1
5.398,1.180,1
4.019,6.854,1
8.780,7.528,0
2.645,8.540,1
7.922,2.569,1
4.481,9.613,1
7.028,9.488,1
7.606,4.081,1
8.895,7.397,0
3.620,9.963,1
2.301,5.162,1
0.733,1.873,0
0.251,9.557,1
5.952,3.366,1
9.646,3.245,1
3.541,7.431,1
3.663,0.317,1
6.016,3.364,1
1.785,5.956,1
0.795,2.032,0
0.127,0.436,0
2.024,0.036,0
0.513,3.457,1
4.933,2.547,1
0.127,1.686,0
3.844,1.509,1
5.090,4.619,0
4.051,0.121,1
8.076,2.987,1
8.830,4.862,1
1.711,2.787,0
7.114,5.515,0
1.247,7.520,1
2.209,5.426,1
1.779,0.285,0
6.144,8.949,1
2.354,5.886,1
3.807,2.939,0
0.548,8.982,1
3.081,1.213,0
6.886,3.893,1
8.536,4.889,1
9.183,0.329,1
9.940,5.085,1
8.343,4.235,1
8.456,9.769,0
7.958,5.958,0
2.624,6.260,1
1.136,9.082,1
2.199,9.596,1
1.150,1.254,0
2.459,9.868,1
2.769,9.361,1
2.257,1.031,0
3.742,2.504,0
2.809,0.770,1
0.970,3.572,1
3.267,9.672,1
0.573,0.399,0
8.982,1.447,1
1.108,3.779,1
6.369,5.956,0
1.191,2.878,0
7.184,7.093,0
5.946,9.248,1
2.476,6.005,1
5.401,3.087,1
6.787,1.948,1
1.247,0.957,0
1.747,4.586,1
0.800,4.523,1
5.279,1.212,1
5.494,7.532,1
4.302,6.318,1
6.203,4.069,1
3.645,5.005,0
5.874,0.064,1
5.040,4.527,0
0.128,1.501,0
5.246,9.556,1
5.718,2.610,1
1.624,6.868,1
0.030,6.890,1
5.411,3.600,0
3.112,5.416,1
7.617,3.234,1
6.716,5.551,0
8.104,7.038,0
8.969,4.623,1
0.158,3.569,1
7.973,2.387,1
0.149,9.643,1
6.820,8.910,1
8.652,2.238,1
3.974,0.703,1
7.655,4.382,1
4.776,1.931,1
7.319,8.266,0
4.124,1.051,1
0.430,4.911,1
5.072,6.796,0
9.076,1.236,1
1.197,4.236,1
6.491,3.767,1
3.518,3.782,0
1.133,7.431,1
4.384,0.170,1
0.063,1.578,0
9.478,7.599,0
6.307,4.103,1
1.439,2.616,0
5.886,3.364,1
1.762,6.262,1
5.620,3.165,1
9.258,3.429,1
0.164,4.607,1
3.482,1.727,0
6.382,3.226,1
2.069,6.659,1
7.061,4.942,1
8.552,7.675,0
4.942,9.144,1
9.135,0.798,1
4.554,0.104,1
4.377,8.040,1
8.341,9.295,0
5.283,0.921,1
9.719,8.194,0
4.665,4.185,0
3.918,6.716,1
4.604,4.935,0
3.849,9.734,1
5.627,9.951,1
6.018,6.663,0
7.432,8.947,0
4.806,8.551,1
3.614,4.320,0
8.257,5.188,1
2.944,2.440,0
6.293,9.406,1
0.380,5.876,1
3.246,1.719,0
1.688,1.456,0
9.178,2.636,1
6.703,1.258,1
2.566,7.661,1
7.591,0.469,1
1.281,1.166,0
5.189,0.761,1
1.903,8.506,1
7.028,6.488,0
8.840,9.658,0
4.132,4.873,0
1.023,6.625,1
3.706,3.018,0
1.098,6.993,1
0.099,5.610,1
0.781,3.711,1
1.126,8.251,1
8.613,2.534,1
1.781,9.563,1
4.378,5.919,0
3.898,2.772,0
0.869,7.230,1
4.694,9.823,1
4.574,6.305,0
5.722,4.927,0
7.578,1.226,1
8.294,2.802,1
3.274,7.558,1
0.128,8.535,1
2.022,9.272,1
8.867,5.564,1
3.507,7.580,1
2.476,5.011,1
5.071,5.136,0
6.051,5.903,0
6.574,0.133,1
0.708,6.951,1
8.261,5.156,1
0.306,3.646,1
5.817,5.446,0
2.183,7.410,1
5.847,6.048,0
3.867,3.000,0
2.259,9.576,1
0.312,4.417,1
5.307,5.713,0
8.956,7.478,0
6.817,9.418,1
6.353,9.407,1
7.755,3.768,1
5.916,3.881,1
2.344,7.995,1
4.228,4.540,0
4.835,4.807,0
1.939,7.050,1
2.487,1.254,0
6.258,4.335,0
8.119,2.698,1
6.124,8.364,1
2.645,4.512,0
9.026,4.297,1
8.032,5.501,1
8.896,4.755,1
0.566,7.966,1
1.384,4.647,1
6.396,5.061,0
6.736,8.519,0
7.585,1.473,1
3.060,1.651,0
0.347,5.681,1
3.724,6.773,1
5.098,5.334,0
6.899,9.085,1
2.383,2.027,0
6.421,3.846,1
9.033,0.976,1
9.281,0.521,1
7.483,9.713,1
2.891,1.248,0
1.113,2.745,0
4.193,5.777,0
6.164,6.462,0
4.255,1.637,1
5.765,4.394,0
6.065,9.966,1
2.002,9.580,1
9.392,8.646,0
0.639,4.611,1
8.415,2.114,1
4.571,2.482,1
3.623,9.825,1
5.366,1.070,1
0.858,6.335,1
5.537,1.133,1
2.809,1.380,0
1.394,3.713,1
8.014,5.138,1
9.793,3.990,1
1.830,6.217,1
1.256,7.873,1
6.565,9.319,1
2.540,6.201,1
9.580,6.164,1
9.791,4.052,1
7.917,2.285,1
4.798,9.301,1
0.643,3.102,1
1.632,1.818,0
8.119,5.534,1
7.178,0.193,1
2.817,4.770,0
4.493,9.529,1
8.203,9.235,0
8.399,9.580,0
4.324,7.498,1
8.753,8.334,0
9.644,5.996,1
6.702,7.081,0
5.380,5.177,0
6.184,2.118,1
8.791,2.435,1
6.227,4.699,0
5.898,0.787,1
4.980,0.631,1
3.555,1.563,0
9.314,8.219,0
1.153,8.109,1
1.929,1.436,0
7.004,7.518,0
8.442,1.605,1
8.470,7.543,0
7.830,5.170,1
7.597,5.977,0
8.626,1.619,1
5.423,9.165,1
5.115,9.712,1
5.768,8.934,1
4.636,7.414,1
9.019,9.067,0
4.140,6.158,1
8.330,2.966,1
5.612,1.096,1
9.355,7.005,1
9.538,4.913,1
7.794,1.218,1
1.194,4.904,1
7.290,3.718,1
7.637,3.213,1
5.910,1.264,1
5.985,3.551,1
7.730,1.912,1
3.441,3.410,0
8.411,0.706,1
8.248,6.330,0
4.790,6.991,1
5.235,6.051,0
7.423,4.365,1
6.699,8.037,0
0.416,5.420,1
9.851,2.101,1
9.885,0.352,1
1.676,0.684,0
3.054,8.842,1
2.268,2.491,0
6.538,8.757,1
3.177,8.446,1
5.501,8.441,1
9.039,1.462,1
0.463,4.009,1
4.274,3.881,0
8.863,3.715,1
2.241,9.233,1
2.821,3.187,0
7.238,1.471,1
1.936,4.058,1
0.875,8.522,1
5.473,5.612,0
1.625,5.004,1
6.860,6.265,0
4.466,5.933,0
6.931,3.313,1
1.815,4.426,1
9.494,4.984,1
8.431,4.361,1
5.830,8.579,1
2.743,9.401,1
4.624,6.736,1
7.799,6.124,0
7.728,0.438,1
4.691,8.934,1
1.325,3.951,1
8.335,8.749,0
6.901,3.534,1
9.272,8.490,0
6.200,7.961,0
4.888,3.178,0
1.977,8.474,1
3.235,6.993,1
8.200,5.869,1
0.750,2.406,0
1.687,0.511,0
0.801,2.227,0
7.122,5.257,0
0.443,6.238,1
1.563,9.364,1
3.801,8.898,1
1.561,9.899,1
0.608,0.382,0
4.534,3.797,0
1.483,8.358,1
3.573,4.386,0
7.880,4.931,1
3.343,5.108,0
7.873,4.780,1
2.106,0.700,0
3.723,2.706,0
0.094,8.201,1
4.383,5.065,0
3.731,1.266,1
8.702,1.497,1
1.736,5.042,1
8.057,6.557,0
6.900,2.946,1
2.984,8.731,1
1.867,6.407,1
9.072,1.891,1
6.686,3.938,1
0.360,8.574,1
8.996,4.213,1
4.484,6.176,0
9.834,3.396,1
0.911,8.595,1
4.877,5.406,0
6.458,5.731,0
2.617,8.242,1
2.438,7.942,1
2.511,0.786,0
6.835,9.410,1
2.388,8.239,1
1.141,8.115,1
4.714,0.462,1
5.276,9.424,1
0.014,7.552,1
4.722,1.288,1
3.837,1.636,1
2.872,4.250,0
3.329,6.923,1
8.695,6.382,1
2.435,3.083,0
2.048,9.921,1
3.367,7.326,1
0.108,7.244,1
8.301,8.361,0
9.213,7.241,0
3.734,0.651,1
0.434,7.493,1
6.197,3.503,1
1.396,2.306,0
4.818,4.462,0
0.364,3.483,1
8.456,9.267,0
3.113,6.413,1
8.900,0.354,1
5.541,5.003,0
8.657,3.135,1
6.083,1.915,1
1.249,3.269,1
6.387,5.370,0
