x1,x2,y
4.297,1.311,1
6.417,1.092,1
1.3,0.651,0
4.188,2.544,1
5.498,0.498,1
4.86,1.225,1
5.296,3.88,1
2.864,1.643,1
5.984,1.811,1
6.801,0.062,1
2.25,4.298,1
2.317,3.294,0
5.13,5.412,0
1.77,0.853,0
3.61,2.162,1
1.875,2.817,0
6.541,1.332,1
0.654,4.834,1
1.19,1.26,0
4.231,5.692,1
3.01,1.216,1
1.94,0.125,1
1.582,0.432,1
1.979,5.018,1
3.267,5.178,1
2.066,6.533,1
0.122,0.969,0
6.732,6.47,0
3.615,3.951,0
1.962,1.452,0
2.541,2.179,0
2.068,5.307,1
4.07,2.657,1
2.309,6.44,1
6.351,3.184,1
4.94,0.041,1
5.788,1.415,1
6.102,1.607,1
2.061,0.485,1
2.93,2.303,0
3.976,5.126,1
1.324,1.618,0
0.517,1.082,0
1.772,1.263,0
3.342,6.189,1
0.396,6.675,1
1.296,5.347,1
0.317,0.076,0
0.542,1.08,0
3.505,4.296,0
4.399,1.788,1
2.597,1.33,1
0.304,3.626,1
3.964,0.144,1
4.04,6.472,1
6.491,3.658,1
5.817,1.24,1
3.224,4.989,1
5.362,3.747,1
5.963,5.709,0
1.002,5.065,1
4.948,4.731,0
3.891,2.619,1
6.662,0.479,1
5.482,0.286,1
5.052,6.859,1
1.487,3.189,1
0.732,1.958,1
5.218,5.8,0
4.743,2.759,1
6.937,2.866,1
0.368,4.996,1
5.983,2.534,1
1.711,5.725,1
0.872,2.966,1
5.177,1.045,1
4.084,1.83,1
5.743,0.061,1
6.655,2.504,1
0.615,2.762,1
2.229,4.142,1
1.754,3.043,1
4.261,2.521,1
5.169,5.382,0
6.9,5.732,1
1.513,1.656,0
0.683,6.008,1
1.769,4.182,1
6.058,1.636,1
0.206,3.965,1
2.09,2.745,0
3.7,6.25,1
2.13,1.583,0
2.337,3.319,0
4.274,5.723,1
0.819,3.277,1
5.957,0.37,1
0.997,1.589,0
6.74,2.469,1
6.55,3.555,1
0.217,1.033,0
4.812,3.194,1
6.003,1.795,1
1.526,1.913,0
1.495,0.706,0
5.046,0.389,1
0.233,6.261,1
5.945,1.443,1
0.78,4.193,1
3.727,1.024,1
5.198,0.576,1
1.568,1.583,0
1.307,2.183,0
6.919,4.774,1
4.739,0.938,1
4.063,6.804,1
5.07,0.962,1
1.642,5.609,1
2.081,6.777,1
4.373,5.263,0
1.946,5.442,1
6.694,5.347,1
1.797,2.281,0
6.894,3.012,1
3.023,1.318,1
1.081,3.737,1
4.028,3.959,0
5.648,0.749,1
3.628,0.718,1
4.674,4.469,0
0.975,3.96,1
5.744,1.216,1
5.026,3.904,1
4.976,4.172,0
6.394,1.305,1
4.416,2.457,1
4.78,2.079,1
2.64,4.146,1
5.14,2.151,1
0.278,6.378,1
6.567,1.461,1
4.713,6.029,1
5.177,2.186,1
0.862,5.708,1
1.599,4.647,1
0.234,2.747,1
0.868,3.281,1
0.796,1.215,0
5.204,0.013,1
5.429,0.882,1
3.572,3.292,0
6.984,2.585,1
5.784,4.328,1
3.236,4.242,1
1.998,2.347,0
1.761,3.735,1
4.572,3.643,0
5.661,0.541,1
5.425,5.484,0
4.154,1.135,1
4.281,6.439,1
2.556,3.691,1
0.026,2.725,1
1.077,3.661,1
5.332,3.612,1
3.549,0.235,1
1.166,4.415,1
5.154,3.144,1
6.246,6.494,0
5.326,1.657,1
2.351,4.582,1
0.54,2.497,1
6.411,5.876,0
4.467,3.706,0
2.287,3.167,0
0.105,5.764,1
6.717,0.78,1
4.167,1.555,1
3.756,1.115,1
5.629,3.797,1
2.038,1.146,0
3.734,1.96,1
1.11,4.29,1
0.497,2.11,1
1.284,4.173,1
5.328,5.323,0
5.573,1.545,1
0.828,2.793,1
0.126,2.989,1
1.86,5.356,1
5.668,2.313,1
6.019,3.102,1
5.769,1.82,1
6.232,4.418,1
6.597,1.155,1
3.018,1.183,1
1.374,0.456,0
6.587,6.271,0
6.687,3.205,1
1.354,1.459,0
5.268,6.676,1
1.052,5.531,1
1.692,3.311,1
2.588,2.473,0
3.419,5.794,1
5.557,4.662,0
0.963,5.498,1
0.904,5.034,1
6.408,6.103,0
0.071,6.841,1
0.747,3.125,1
6.506,2.431,1
2.442,1.272,1
0.302,2.517,1
6.389,2.24,1
1.013,4.348,1
2.315,3.417,1
4.36,6.002,1
1.667,0.421,1
0.071,2.132,1
3.643,5.817,1
5.524,0.691,1
4.052,5.494,1
1.36,1.418,0
0.269,4.276,1
6.041,4.576,1
4.92,3.112,1
6.992,2.954,1
2.674,3.995,1
4.651,5.031,0
0.467,0.044,0
3.75,6.139,1
1.048,0.149,0
4.901,5.858,0
6.46,1.156,1
3.31,6.345,1
2.168,1.16,1
3.8,1.395,1
3.574,4.659,1
4.436,3.022,1
1.321,1.637,0
5.808,4.848,0
4.596,4.362,0
1.279,4.527,1
5.322,0.726,1
5.971,4.117,1
4.17,5.555,1
5.457,2.305,1
5.165,6.592,1
3.608,4.03,0
2.123,3.337,1
3.835,6.189,1
2.341,4.361,1
1.693,3.836,1
2.325,6.842,1
1.016,2.032,1
4.992,1.009,1
5.733,5.442,0
4.894,3.705,1
0.678,3.176,1
3.994,3.755,0
4.134,0.605,1
3.934,1.894,1
2.911,3.395,0
2.355,4.557,1
0.741,3.865,1
0.133,5.931,1
3.934,5.949,1
5.379,1.25,1
3.61,2.293,1
3.034,5.557,1
5.71,1.155,1
0.996,4.706,1
4.054,5.525,1
0.897,3.021,1
1.691,1.713,0
2.051,4.394,1
6.515,2.095,1
5.543,2.673,1
5.792,6.84,1
2.302,5.53,1
0.512,4.886,1
6.122,3.779,1
4.932,2.293,1
4.57,1.391,1
6.416,3.164,1
2.795,2.869,0
0.817,6.668,1
1.679,3.85,1
2.572,6.459,1
6.403,4.008,1
1.307,2.053,0
0.455,3.013,1
2.514,5.058,1
6.753,0.017,1
4.887,3.165,1
1.417,6.039,1
4.613,0.275,1
6.117,0.449,1
2.351,3.364,1
0.758,0.612,0
0.699,1.383,0
6.275,4.536,1
6.822,5.005,1
3.513,3.319,0
3.203,6.967,1
6.218,3.935,1
3.822,0.302,1
6.772,5.797,0
3.058,0.216,1
2.852,1.8,1
3.78,4.803,1
0.656,5.347,1
0.839,4.341,1
1.486,0.549,0
0.393,1.675,1
3.177,6.718,1
3.39,5.779,1
4.341,0.257,1
2.797,1.33,1
3.681,3.563,0
3.207,6.29,1
2.466,2.346,0
1.471,3.618,1
5.971,3.544,1
6.788,6.332,0
0.188,6.689,1
2.31,1.83,0
3.882,0.441,1
2.852,3.414,0
6.416,6.153,0
4.72,4.387,0
0.995,2.552,1
1.369,1.16,0
0.164,1.659,1
6.32,0.431,1
3.975,5.065,1
5.06,1.213,1
5.959,3.507,1
0.71,0.525,0
0.514,2.568,1
4.191,0.589,1
0.211,0.294,0
6.108,3.416,1
1.143,5.225,1
5.737,4.922,0
6.915,3.993,1
6.191,4.413,1
4.517,1.558,1
5.031,2.876,1
3.984,3.749,0
2.712,3.6,0
3.516,5.853,1
4.716,6.01,1
0.396,1.005,0
6.928,0.948,1
3.739,5.834,1
3.0,3.31,0
0.786,6.492,1
0.493,0.943,0
5.605,2.941,1
2.313,2.636,0
0.499,0.457,0
3.053,3.628,0
5.516,1.623,1
5.124,0.618,1
0.565,6.664,1
6.332,5.036,1
4.306,3.721,0
6.961,5.302,1
5.088,3.097,1
6.667,6.638,0
3.876,0.397,1
0.961,5.668,1
3.12,3.659,0
2.668,4.709,1
1.393,5.151,1
4.78,5.699,0
1.163,0.815,0
0.153,1.437,1
4.253,0.615,1
2.869,2.043,0
3.976,3.133,0
2.106,5.813,1
2.5,5.367,1
0.59,0.379,0
0.592,3.959,1
1.489,2.782,1
1.926,6.276,1
3.2,6.251,1
5.477,4.681,0
5.561,4.511,1
6.701,4.966,1
5.545,6.867,1
6.7,6.199,0
0.105,6.571,1
3.793,6.507,1
1.219,4.924,1
2.67,2.365,0
1.149,2.352,1
6.242,1.459,1
1.85,3.693,1
6.665,1.796,1
5.923,1.386,1
5.715,2.82,1
3.234,3.669,0
2.908,4.862,1
2.698,2.922,0
1.167,4.996,1
5.618,0.189,1
4.084,4.367,0
3.907,0.857,1
6.782,4.112,1
1.93,3.274,1
3.719,2.879,0
5.813,3.816,1
4.303,5.126,0
1.234,3.669,1
2.595,5.592,1
6.561,4.46,1
6.77,0.554,1
4.457,3.236,1
4.059,4.035,0
2.333,5.197,1
5.679,3.055,1
0.476,5.861,1
5.123,1.638,1
6.312,3.32,1
1.158,0.796,0
0.132,4.464,1
4.712,4.156,0
2.109,3.859,1
3.613,3.389,0
1.192,6.936,1
3.247,1.005,1
3.649,4.869,1
3.968,1.485,1
2.641,4.884,1
3.354,0.051,1
5.715,3.985,1
5.497,4.826,0
6.235,2.434,1
2.698,4.393,1
3.88,6.374,1
3.445,2.056,1
3.37,6.559,1
5.24,6.619,1
5.445,4.373,1
3.396,2.518,0
0.489,6.757,1
6.385,2.551,1
2.989,2.169,0
4.97,4.56,0
1.044,5.52,1
2.302,4.284,1
1.892,3.03,1
2.784,4.81,1
6.109,4.783,1
6.453,4.338,1
4.173,1.25,1
1.019,4.369,1
5.09,5.244,0
3.573,2.624,0
6.89,3.612,1
2.482,1.5,0
0.86,5.257,1
2.843,2.237,0
6.772,2.264,1
0.644,2.773,1
0.231,5.17,1
2.106,3.651,1
2.608,4.522,1
2.518,0.538,1
3.13,5.106,1
4.004,0.349,1
3.841,5.248,1
2.268,0.961,1
3.065,2.237,0
5.19,5.126,0
1.51,4.44,1
0.666,0.482,0
4.3,0.526,1
4.3,5.853,1
5.745,6.63,0
2.756,3.417,0
2.795,0.868,1
0.882,6.527,1
4.431,2.706,1
1.35,3.23,1
3.212,6.837,1
2.035,1.078,0
5.226,5.476,0
6.149,3.699,1
1.759,6.009,1
5.369,6.15,0
6.884,6.027,0
2.119,5.013,1
6.609,1.855,1
0.881,6.376,1
0.201,0.304,0
4.655,1.503,1
4.364,3.238,1
4.206,0.043,1
4.776,4.119,0
6.286,3.95,1
3.376,3.974,0
4.278,6.812,1
3.842,1.8,1
3.072,3.171,0
1.524,5.58,1
3.61,0.293,1
4.451,6.05,1
0.98,5.316,1
1.741,0.557,1
1.753,3.483,1
2.119,0.449,1
6.077,0.677,1
4.482,4.807,0
0.882,6.143,1
2.293,3.378,1
0.073,5.484,1
6.069,6.964,0
5.863,3.286,1
3.541,2.282,1
5.407,6.283,0
5.513,2.92,1
5.114,2.484,1
4.305,0.981,1
2.692,1.801,0
4.724,3.912,0
5.319,1.267,1
4.612,6.576,1
6.065,1.61,1
5.083,2.923,1
4.629,1.413,1
4.552,1.748,1
3.906,0.454,1
0.565,0.317,0
3.821,6.34,1
6.12,2.733,1
2.727,6.814,1
5.926,0.147,1
6.4,5.102,1
3.944,6.976,1
6.446,1.809,1
5.094,6.558,1
1.791,0.025,1
5.724,3.751,1
0.416,1.037,0
4.937,2.349,1
5.88,3.83,1
1.953,0.98,0
2.67,3.782,1
2.68,1.895,0
1.843,3.503,1
3.496,1.44,1
1.669,5.969,1
4.653,0.549,1
6.156,2.933,1
5.506,0.142,1
1.695,5.731,1
3.761,1.035,1
3.232,0.543,1
1.763,1.381,0
2.147,5.946,1
3.896,6.952,1
1.844,0.039,1
6.56,2.819,1
3.839,3.68,0
1.919,4.141,1
5.707,3.735,1
1.646,3.783,1
2.426,2.47,0
1.428,6.258,1
6.399,0.998,1
0.435,6.034,1
3.496,0.728,1
1.083,3.546,1
2.484,6.682,1
3.146,3.914,0
6.338,5.294,1
3.901,2.672,1
2.339,5.216,1
6.597,0.992,1
1.509,4.119,1
1.208,5.818,1
2.959,0.238,1
6.795,0.832,1
5.348,2.249,1
3.814,5.167,1
4.155,3.736,0
4.699,0.318,1
2.802,5.789,1
0.693,4.021,1
4.886,6.088,1
0.098,1.446,1
2.022,0.366,1
0.818,2.493,1
4.22,0.785,1
4.614,6.202,1
2.806,4.723,1
3.588,6.57,1
1.381,2.647,1
6.731,1.819,1
2.288,2.558,0
4.763,6.794,1
3.977,2.4,1
5.456,6.841,1
5.545,6.721,1
1.162,0.613,0
1.755,5.461,1
2.38,0.553,1
5.956,2.209,1
5.31,1.692,1
2.308,4.103,1
4.856,3.091,1
5.501,6.55,1
5.794,5.258,0
2.16,1.972,0
3.412,6.437,1
1.507,3.554,1
2.87,3.264,0
0.765,1.845,1
2.849,5.413,1
3.33,0.643,1
0.722,4.79,1
3.365,0.01,1
6.867,3.772,1
6.445,4.008,1
4.869,5.623,0
1.688,0.344,1
4.399,2.545,1
1.84,4.163,1
0.786,3.508,1
3.269,3.464,0
3.53,0.897,1
4.463,5.991,1
5.909,1.034,1
6.032,3.613,1
5.728,4.343,1
5.151,2.085,1
1.195,5.341,1
4.326,6.364,1
3.052,6.6,1
4.227,1.827,1
1.44,4.969,1
1.578,5.587,1
4.318,1.764,1
2.966,4.907,1
4.91,5.418,0
0.391,3.878,1
4.191,5.912,1
1.283,1.869,0
6.511,5.295,1
2.283,2.199,0
0.721,5.98,1
3.169,4.17,1
6.396,3.611,1
6.79,2.553,1
2.633,3.689,1
1.924,6.216,1
0.837,6.186,1
2.544,5.257,1
6.983,0.733,1
4.285,3.089,1
4.729,0.881,1
4.216,0.981,1
2.033,2.309,0
4.352,6.512,1
0.903,1.116,0
0.348,0.322,0
5.096,3.196,1
0.36,0.763,0
2.169,4.989,1
5.634,3.508,1
4.463,6.751,1
5.733,0.521,1
0.595,5.938,1
6.311,3.792,1
4.605,3.5,1
5.725,5.631,0
6.94,3.494,1
2.828,1.598,1
2.856,3.693,0
6.05,4.625,1
5.791,0.734,1
1.449,3.543,1
0.725,1.475,0
1.573,0.93,0
2.791,1.042,1
3.87,6.722,1
5.791,3.444,1
3.758,6.178,1
1.048,0.609,0
4.009,0.195,1
6.771,6.967,0
5.541,0.737,1
1.985,1.144,0
2.304,0.467,1
4.437,0.344,1
4.771,0.982,1
2.104,5.098,1
1.469,0.224,1
1.969,2.444,0
4.469,2.035,1
5.8,3.467,1
1.593,3.955,1
5.857,2.341,1
3.146,6.195,1
3.053,0.582,1
5.289,5.332,0
5.205,0.428,1
2.752,4.358,1
0.16,0.724,0
0.244,3.999,1
1.728,0.927,0
2.426,1.853,0
0.039,6.82,1
4.317,5.219,0
3.603,5.763,1
0.563,2.472,1
6.449,5.742,0
1.342,0.938,0
3.774,3.784,0
1.257,2.356,1
5.83,0.173,1
2.323,5.573,1
5.955,5.281,0
3.967,2.409,1
3.587,1.055,1
5.968,2.321,1
4.848,1.669,1
1.074,1.824,0
3.838,3.902,0
6.822,2.024,1
6.233,3.773,1
4.406,5.071,0
5.758,4.143,1
2.752,4.009,1
4.097,2.26,1
6.204,0.583,1
3.856,3.125,0
3.188,5.089,1
2.137,6.627,1
5.24,2.11,1
5.84,0.97,1
0.583,0.283,0
6.969,4.657,1
4.921,2.78,1
0.596,6.809,1
6.946,1.841,1
2.849,6.136,1
5.461,4.605,0
0.964,0.525,0
6.316,5.909,0
4.027,6.664,1
2.58,6.365,1
0.184,5.017,1
4.808,4.152,0
2.751,3.247,0
5.985,6.819,0
5.732,3.268,1
2.326,4.571,1
0.205,6.697,1
4.905,1.92,1
4.545,1.493,1
4.532,0.374,1
6.26,2.569,1
0.965,4.75,1
3.382,6.749,1
4.005,2.185,1
1.841,3.26,1
5.971,3.397,1
4.297,4.627,0
3.719,3.131,0
0.919,6.342,1
5.079,3.75,1
5.593,1.994,1
1.162,4.934,1
0.626,3.233,1
5.779,6.101,0
6.517,2.894,1
3.57,2.9,0
6.339,1.441,1
4.824,2.602,1
6.397,4.214,1
6.647,3.013,1
5.808,6.588,0
5.067,4.034,1
5.214,0.674,1
1.677,6.309,1
4.161,5.498,1
1.533,0.844,0
0.995,0.654,0
1.198,6.269,1
0.679,3.253,1
3.352,3.219,0
2.725,5.517,1
5.999,6.35,0
0.604,0.918,0
0.776,6.379,1
3.509,3.083,0
1.994,4.06,1
0.874,1.426,0
1.801,3.866,1
3.837,3.122,0
2.36,0.999,1
2.679,0.325,1
5.995,4.534,1
3.675,5.91,1
6.695,4.249,1
3.045,3.326,0
3.143,4.418,1
5.476,6.694,1
4.471,6.859,1
0.012,6.63,1
4.483,1.592,1
4.096,6.895,1
1.541,4.169,1
2.772,5.017,1
5.123,3.156,1
2.645,5.454,1
1.107,2.843,1
1.673,1.237,0
6.294,5.789,0
2.549,0.96,1
2.558,1.036,1
4.058,2.133,1
5.806,6.059,0
2.576,3.361,0
2.15,0.592,1
1.489,4.593,1
6.726,0.134,1
6.97,2.09,1
1.951,6.56,1
2.241,5.212,1
5.442,6.584,1
4.868,3.589,1
6.525,3.404,1
1.795,2.411,0
5.194,5.474,0
6.913,4.608,1
1.574,3.825,1
1.524,5.009,1
4.093,3.419,0
2.725,0.316,1
2.144,3.503,1
4.541,1.587,1
2.559,6.287,1
3.807,1.504,1
0.669,6.646,1
0.039,0.159,0
5.745,3.338,1
3.402,4.122,0
0.341,5.924,1
1.961,6.027,1
5.705,4.391,1
4.328,6.463,1
0.178,6.13,1
2.687,4.867,1
4.255,1.07,1
4.014,5.321,1
4.278,2.699,1
5.202,1.197,1
3.102,3.148,0
4.509,1.428,1
1.774,4.68,1
1.275,1.124,0
5.655,5.923,0
5.369,2.273,1
